Cdk9as_3MBPP1_combined_pr_counts	Cdk9as_3MBPP1_combinedgb_counts	Cdk9as_3MBPP1_combinedterm_counts	Cdk9as_3MBPP1_combinedpr_map	Cdk9as_3MBPP1_combinedgb_map	Cdk9as_3MBPP1_combinedterm_map	Cdk9as_3MBPP1_combinedpr_density	Cdk9as_3MBPP1_combinedpr_densityRPKM	Cdk9as_3MBPP1_combinedgb_density	Cdk9as_3MBPP1_combinedgb_densityRPKM	Cdk9as_3MBPP1_combinedpause_index_CI_low	Cdk9as_3MBPP1_combinedpause_index_CI_high	Cdk9as_3MBPP1_combinedpause_index_scaled	Cdk9as_3MBPP1_combinedpause_index_CI_low_scaled	Cdk9as_3MBPP1_combinedpause_index_CI_high_scaled	Cdk9as_3MBPP1_combined_ExpPR	Cdk9as_3MBPP1_combined_ExpGB	Cdk9as_3MBPP1_combinedFexact_Pval
SPBC17D11.02c	60	2009	19	100	2073	300	0.6	29.7929006099898	0.969126869271587	48.1218341577982	0.0228962630945344	0.0388734979828412	0.619113987058238	0.474639533949698	0.805847613184298	78	82	1
SPBC17D11.03c	30	1682	98	100	986	300	0.3	14.8964503049949	1.70588235294118	84.7053056558533	0.0122078763505374	0.0259002323935695	0.175862068965517	0.120369660816299	0.255376291400596	81	49	1
SPBC17D11.04c	55	1754	487	100	2274	300	0.55	27.3101588924906	0.771328056288478	38.3001668644987	0.0237419506622809	0.0413139374320817	0.713055872291904	0.539891958060268	0.939478937205537	67	88	1
SPBC17D11.07c	317	13654	293	100	3076	300	3.17	157.405824889446	4.43888166449935	220.411933749892	0.0207360290164626	0.0259894844161617	0.714143840632782	0.637840252546389	0.799436540641132	340	77	1
SPNCRNA.1592	1	38	2	100	1023	300	0.01	0.49654834349983	0.0371456500488759	1.84446109999937	0.0013417190345932	0.177523570277566	0.269210526315789	0.0137257857238884	1.8160661239395	3	98	1
SPBC17D1.03c	40	1463	162	100	1068	300	0.4	19.8619337399932	1.36985018726592	68.0196841329823	0.0197023377435967	0.0377926308527392	0.292002734107997	0.210420967101613	0.403625297507254	80	60	1
SPNCRNA.1593	165	417	10	100	1224	300	1.65	81.9304766774719	0.340686274509804	16.9167205260971	0.329046620331055	0.475655141935038	4.8431654676259	4.02753063285211	5.82201893728486	67	198	3.59969184869974e-27
SPBC17D1.07c	0	325	12	100	4555	300	0	0	0.0713501646542261	3.54288060674961	0.000279853815791231	0.0147773277681212	0	0.0127473413092906	0.673107279837922	6	94	1
SPBC17D1.17	28	356	149	100	146	300	0.28	13.9033536179952	2.43835616438356	121.076171428726	0.0524626039675185	0.117146356918013	0.114831460674157	0.0765954017925771	0.171033681100299	90	38	1
SPBC11C11.04c	11	1187	26	100	3801	300	0.11	5.46203177849813	0.312286240463036	15.506521539971	0.00485968595917228	0.0171882965571912	0.352240943555181	0.184716663308139	0.653327152138839	26	85	1
SPBC11C11.06c	50	160	42	100	651	300	0.5	24.8274171749915	0.245775729646697	12.203953142853	0.224553566411605	0.433914757481637	2.034375	1.46184371733955	2.82478507120546	29	121	1
SPNCRNA.1594	12	114	30	100	1069	300	0.12	5.95858012199796	0.106641721234799	5.295277002711	0.0552659813192361	0.195932936595341	1.12526315789474	0.590793340302634	2.0945230922042	10	102	1
SPBC11C11.09c	238	2831	397	100	632	300	2.38	118.178505752959	4.47943037974684	222.42537348861	0.0734828405377868	0.0961559215934377	0.531317555634052	0.464411552198813	0.607705424470526	276	62	1
SPBC11C11.11c	146	951	76	100	1612	300	1.46	72.4960581509751	0.589950372208437	29.2938880067207	0.128463434806505	0.183375650839602	2.47478443743428	2.07083056908086	2.95601549153438	91	155	8.59928598638992e-08
SPBC3B8.11	36	1952	588	100	2790	300	0.36	17.8757403659939	0.699641577060932	34.7405866133214	0.0130657885497129	0.025911941912913	0.514549180327869	0.36453550053699	0.722943179370272	55	81	1
SPBC3B8.09	189	4504	107	100	1737	300	1.89	93.8476369214678	2.5929763960852	128.753813421027	0.0361775231492246	0.048654746979478	0.728892095914742	0.628403577102031	0.845132955033533	208	81	1
SPBC3B8.08	64	524	120	100	697	300	0.64	31.7790939839891	0.751793400286944	37.3301767566586	0.0933782468845765	0.159462635313987	0.851297709923664	0.650846380785498	1.11145456813849	70	94	1
SPNCRNA.1595	3	100	6	100	1428	300	0.03	1.48964503049949	0.0700280112044818	3.47722929621729	0.00760979987896415	0.0976456842270014	0.4284	0.108667942271608	1.39438037076158	6	97	1
SPBC3B8.06	29	2357	43	100	2026	300	0.29	14.3999019614951	1.16337611056269	57.7672480567176	0.00837308821611727	0.0179637763294557	0.249274501484939	0.169638767258536	0.363946108434773	69	60	1
SPBC3B8.05	16	1433	230	100	1447	300	0.16	7.94477349599727	0.990324809951624	49.1744143908263	0.00658825118995609	0.0186264018230935	0.161563154221912	0.0953319947186646	0.269524034380163	57	59	1
SPBC3B8.03	331	7440	1460	100	1317	300	3.31	164.357501698444	5.64920273348519	280.510225940678	0.0397871910345666	0.0497389870873103	0.585923387096774	0.523997305925242	0.655062459939876	366	65	1
SPBC3B8.02	581	3281	135	100	2402	300	5.81	288.494587573401	1.36594504579517	67.8257749801391	0.161962905858338	0.193596198734278	4.25346540688814	3.89034899871728	4.65018069359736	393	288	8.5735077710221e-46
SPBC13A2.01c	289	2568	125	100	2004	300	2.89	143.502471271451	1.2814371257485	63.6295482089602	0.0994592498189623	0.127314610062633	2.25528037383178	1.993163366372	2.55138478565517	218	171	5.10233813615709e-09
SPBC13A2.04c	803	9704	633	100	2584	300	8.03	398.728319830363	3.75541795665635	186.474656552722	0.0769508319741832	0.0889811855282067	2.13824402308326	1.98840949821289	2.29927383404886	713	190	9.56380434578242e-11
SPBC4B4.01c	85	2623	142	100	1408	300	0.85	42.2066091974855	1.86292613636364	92.5032887073901	0.0259466127237355	0.0404217139210662	0.456271444910408	0.365328307150196	0.569137732008612	120	65	1
SPBC4B4.02c	8	769	422	100	2096	300	0.08	3.97238674799864	0.366889312977099	18.2178280606569	0.00481829433705279	0.0214795344039008	0.218049414824447	0.100991449304627	0.45021104110576	28	80	1
SPBC4B4.07c	156	909	71	100	1005	300	1.56	77.4615415859734	0.904477611940299	44.9116859941637	0.144261718053429	0.204066090421875	1.72475247524752	1.44983026643696	2.05086420873985	121	135	0.22203398906041
SPBC4B4.10c	23	268	48	100	982	300	0.23	11.4206119004961	0.272912423625255	13.5514211871644	0.0546805378754546	0.133522206412209	0.842761194029851	0.536962881936964	1.31118806696789	26	97	1
SPBC4B4.12c	44	208	49	100	671	300	0.44	21.8481271139925	0.309985096870343	15.3922586360603	0.150703109496911	0.296042224982158	1.41942307692308	1.01121786472427	1.98644332963028	34	110	1
SPBC2G2.01c	22	1155	117	100	2109	300	0.22	10.9240635569963	0.547652916073969	27.193614828938	0.0121834600830435	0.0294909552172419	0.401714285714286	0.256949173151387	0.621964245531632	43	79	1
SPBC2G2.03c	300	1862	640	100	368	300	3	148.964503049949	5.05978260869565	251.242667281707	0.142344585565712	0.182333776410996	0.592910848549946	0.523828074881821	0.670988297192464	333	67	1
SPBC2G2.04c	1429	1063	499	100	361	300	14.29	709.567582861256	2.94459833795014	146.213542698149	1.24073013081647	1.45654797094511	4.85295390404516	4.47903577224744	5.25813817511183	1141	388	4.36947759256512e-43
SPBC2G2.06c	148	2075	43	100	2927	300	1.48	73.4891548379748	0.708916979842843	35.2011552019866	0.0601476691446549	0.08453509897497	2.08769156626506	1.76052227586405	2.47434234699737	102	146	9.17558593407991e-05
SPBC2G2.07c	75	2405	287	100	1508	300	0.75	37.2411257624872	1.5948275862069	79.1908996098866	0.0246058484706391	0.0394633809091104	0.47027027027027	0.371056194937237	0.595107784109384	107	68	1
SPBC2G2.09c	37	818	93	100	993	300	0.37	18.3722887094937	0.823766364551863	40.9039823749104	0.0320572830703038	0.0635432502540896	0.449156479217604	0.318328820888116	0.63098447502311	61	76	1
SPBC2G2.10c	45	176	50	100	589	300	0.45	22.3446754574923	0.298811544991511	14.837437768416	0.181747216156238	0.358691612473155	1.50596590909091	1.07049110316024	2.11269359746688	33	112	1
SPBC2G2.13c	64	1249	29	100	3168	300	0.64	31.7790939839891	0.39425505050505	19.5766692244725	0.0395208739937362	0.0663101108600012	1.62331465172138	1.25202128812156	2.10070431204484	46	118	1
SPNCRNA.1600	7	394	235	100	568	300	0.07	3.47583840449881	0.693661971830986	34.4436703061501	0.00772966422534653	0.0386747700641772	0.100913705583756	0.0439044927999683	0.219672693964526	43	64	1
SPBC2G2.15c	45	300	11	100	1427	300	0.45	22.3446754574923	0.210231254379818	10.438998111419	0.108230961935324	0.207256817147127	2.1405	1.54445582681708	2.95755478068951	25	120	0.599311607012802
SPBC2G2.17c	6	493	27	100	1347	300	0.06	2.97929006099898	0.365998515219005	18.1735956455394	0.00492120687723474	0.0280999926350509	0.16393509127789	0.066288656636352	0.378506900794136	28	78	1
SPNCRNA.1602	7	709	224	100	1844	300	0.07	3.47583840449881	0.384490238611714	19.0917991074501	0.00430910341201017	0.0214191789019462	0.182059238363893	0.0794598669174675	0.394969658951887	29	78	1
SPNCRNA.1603	4	107	11	100	1245	300	0.04	1.98619337399932	0.0859437751004016	4.26752391602263	0.011742712368021	0.105116595330587	0.465420560747663	0.146196768981862	1.30870161186581	8	96	1
SPBC1718.07c	34	13015	406	100	4770	300	0.34	16.8826436789942	2.72851153039832	135.483788063947	0.00183664827386204	0.00369687750586981	0.124610065309259	0.0876081226632195	0.17634105702999	98	36	1
SPNCRNA.1604	9	10	6	100	390	300	0.09	4.46893509149847	0.0256410256410256	1.27320088076879	0.33711075098798	2.3903856313557	3.51	1.31473192885312	9.32250396228723	2	107	1
SPNCRNA.1606	19	708	3	100	3052	300	0.19	9.43441852649676	0.231979030144168	11.5188803144784	0.0165235291756865	0.0430619868597958	0.819039548022599	0.504298110441952	1.31425183896097	22	97	1
SPNCRNA.1607	0	25	4	100	1747	300	0	0	0.0143102461362335	0.71057290140216	0.00366831680942558	0.19871450933181	0	0.0640854946606648	3.47154247802673	1	99	1
SPBC1105.02c	153	9350	461	100	1586	300	1.53	75.9718965554739	5.8953341740227	292.731841848891	0.013900192689978	0.0192535970665165	0.259527272727273	0.220457056063052	0.305362049474952	216	37	1
SPBC1105.03c	19	1670	837	100	1417	300	0.19	9.43441852649676	1.17854622441778	58.5205175472629	0.00703125694011268	0.0181867411549115	0.161215568862275	0.0996329108413967	0.257706122165096	64	55	1
SPBC1105.19	17	29	104	100	149	300	0.17	8.4413218394971	0.194630872483221	9.66436373254702	0.308883010480605	1.10414748877562	0.873448275862069	0.460235685616101	1.64517975827567	19	98	1
SPBC1105.04c	26	3472	140	100	1756	300	0.26	12.9102569309956	1.97722095671982	98.1785790792374	0.00498619189623408	0.011161348874907	0.131497695852535	0.0875575296978704	0.195993286243367	83	43	1
SPNCRNA.1609	4	26	6	100	830	300	0.04	1.98619337399932	0.0313253012048193	1.55545264228862	0.0455844319439998	0.462894764092878	1.27692307692308	0.378350785135198	3.84202654197089	3	101	1
SPBC1105.07c	54	1008	3	100	2249	300	0.54	26.8136105489908	0.448199199644286	22.255257014132	0.0403301830671003	0.0709850333074857	1.20482142857143	0.907025817179086	1.59645339908535	47	107	1
SPNCRNA.1610	661	426	3	100	1604	300	6.61	328.218455053387	0.265586034912718	13.1876305692598	1.37123308580863	1.75587992870352	24.8883568075117	21.9945786963704	28.1643140564044	159	602	6.70542989012668e-227
SPBC1105.11c	828	3295	1531	100	545	300	8.28	411.142028417859	6.04587155963303	300.206750794851	0.232679032970766	0.271379780831586	1.36952959028832	1.26810072969067	1.47901980553214	796	132	1
SPNCRNA.1611	1	8	2076	100	1145	300	0.01	0.49654834349983	0.00698689956331878	0.346933340436562	0.00586171689225921	0.973546520057376	1.43125	0.067116658416368	11.147107654657	0	101	1
SPBC1105.13c	2	43	8	100	1237	300	0.02	0.993096686999659	0.0347615198059822	1.7260775077197	0.00779588264304348	0.195667063440159	0.575348837209302	0.0964350682944479	2.42040157475477	3	99	1
SPBC1105.15c	14	290	4	100	1316	300	0.14	6.95167680899761	0.220364741641337	10.9421747427774	0.0271046696756571	0.0843742959421144	0.635310344827586	0.356697452931647	1.11036573459822	20	94	1
SPBC1105.16c	86	220	8	100	548	300	0.86	42.7031575409853	0.401459854014599	19.9344225492632	0.302268741265174	0.505086146542725	2.14218181818182	1.65643270213315	2.76787208305413	53	133	0.0305761210144153
SPBC1105.18c	56	512	52	100	722	300	0.56	27.8067072359905	0.709141274238227	35.212292503035	0.0821665093521408	0.145265765064152	0.7896875	0.593242197522456	1.04881882376318	64	92	1
SPNCRNA.1613	2	38	19	100	1403	300	0.02	0.993096686999659	0.0270848182466144	1.34489216343503	0.00878433500901352	0.222638928736117	0.738421052631579	0.12324422017646	3.12362417016772	2	100	1
SPBC887.03c	32	2110	28	100	2459	300	0.32	15.8895469919945	0.858072387149248	42.6074422441903	0.0105175030057774	0.0217479244183759	0.372928909952607	0.258625398912067	0.534781461447864	60	72	1
SPBC887.04c	22	2462	107	100	2240	300	0.22	10.9240635569963	1.09910714285714	54.5759831114545	0.00572855351898303	0.0138032182112536	0.200162469536962	0.12831959882522	0.30919208793208	63	59	1
SPBC887.05c	102	1414	181	100	1023	300	1.02	50.6479310369826	1.3822091886608	68.6333682999765	0.058687092002481	0.0885836573782262	0.737949080622348	0.600368951185381	0.906210814979254	117	85	1
SPBC887.06c	24	674	218	100	552	300	0.24	11.9171602439959	1.22101449275362	60.6292723766096	0.0231579135848364	0.0542916328289019	0.196557863501484	0.127831682988297	0.299689813215538	68	56	1
SPBC887.09c	71	3356	93	100	2774	300	0.71	35.2549323884879	1.20980533525595	60.0726835178597	0.0165997936171718	0.0269184274512559	0.586871275327771	0.460478274940346	0.746717177497839	93	78	1
SPNCRNA.1615	11	405	4	100	1519	300	0.11	5.46203177849813	0.266622778143515	13.2391098826485	0.0141620823202988	0.0506778769319158	0.412567901234568	0.215122030445339	0.769796950595801	23	88	1
SPBC887.13c	69	466	24	100	1567	300	0.69	34.2618357014882	0.297383535417996	14.7665301895929	0.114023324590838	0.191971980939096	2.32023605150215	1.78674549633844	3.00820094131564	38	131	0.00363741235213083
SPBC887.14c	54	2874	173	100	2699	300	0.54	26.8136105489908	1.064838829196	52.8743956731571	0.0142132903880007	0.024775895148023	0.507118997912317	0.383616707572138	0.668701410045141	79	75	1
SPBC887.15c	87	4874	327	100	1547	300	0.87	43.1997058844852	3.15061409179056	156.443220828582	0.0143525412539916	0.0221721346460238	0.276136643414034	0.22203381319925	0.343002922973989	141	46	1
SPNCRNA.1617	1	30	30	100	414	300	0.01	0.49654834349983	0.072463768115942	3.59817640217268	0.00168902937199498	0.227153129587376	0.138	0.0069925816000592	0.940413956491737	6	95	1
SPBC887.18c	146	2230	59	100	1486	300	1.46	72.4960581509751	1.50067294751009	74.5156666221144	0.055171363120157	0.0776506843155207	0.972896860986547	0.819846455965533	1.15388916892864	147	99	1
SPNCRNA.1618	15	207	2	100	1122	300	0.15	7.44822515249744	0.184491978609626	9.16091863676156	0.0412840297002297	0.125074155124973	0.81304347826087	0.463206813236577	1.40333202050219	17	98	1
SPBC418.01c	37	3399	176	100	1651	300	0.37	18.3722887094937	2.0587522713507	102.22700300157	0.00775982649816935	0.0152024360408732	0.179720506031186	0.128114735484776	0.250992219034816	92	45	1
SPBC16D10.01c	35	2235	6	100	3231	300	0.35	17.379192022494	0.691736304549675	34.3480516162835	0.0110431161305803	0.0220998508369717	0.505973154362416	0.35680308217905	0.714046180542557	55	80	1
SPNCRNA.1620	20	32	59	100	966	300	0.2	9.93096686999659	0.0331262939958592	1.64488064099322	0.344684458092563	1.12714736954007	6.0375	3.32965186517416	10.8882435897571	3	117	0.000403809770110539
SPBC16D10.04c	87	1574	37	100	4451	300	0.87	43.1997058844852	0.353628398112784	17.5593595297401	0.0442643224758089	0.0689373939889217	2.46020965692503	1.97020499339825	3.0684034064469	48	139	2.02329599221416e-05
SPNCRNA.1621	1	7	6	100	459	300	0.01	0.49654834349983	0.0152505446623094	0.757263268953989	0.00660323359662749	1.14229470290644	0.655714285714286	0.0303088422085202	5.24313268634054	1	100	1
SPNCRNA.1622	5	49	3	100	1485	300	0.05	2.48274171749915	0.032996632996633	1.63844234555499	0.0358316914156246	0.266788411938022	1.51530612244898	0.532100617522025	3.96180791727963	3	102	1
SPBC16D10.07c	3	429	29	100	2269	300	0.03	1.48964503049949	0.189070074922874	9.38824325083415	0.00179843002096599	0.0223951053740653	0.158671328671329	0.0408063771757183	0.508144940937541	16	87	1
SPBC16D10.08c	123	6841	132	100	2810	300	1.23	61.075446250479	2.43451957295374	120.885666116809	0.0149794333828413	0.0215655517755936	0.5052331530478	0.420922078057841	0.605992004894181	158	65	1
SPBC16D10.11c	115	1264	740	100	494	300	1.15	57.1030595024804	2.5587044534413	127.052045786191	0.0748068236453126	0.110567116694016	0.449446202531646	0.369545708807844	0.546201556468439	154	61	1
SPNCRNA.1625	5	524	59	100	3115	300	0.05	2.48274171749915	0.168218298555377	8.35285174940323	0.0034970518418449	0.0237872167559374	0.297232824427481	0.108933164873469	0.740971801947449	15	90	1
SPNCRNA.1626	13	5112	21	100	4841	300	0.13	6.45512846549778	1.05598016938649	52.4345203877531	0.00141324674502933	0.004478021250576	0.123108372456964	0.0684152749268701	0.216781008740384	58	55	1
SPBP8B7.01c	27	710	206	100	938	300	0.27	13.4068052744954	0.756929637526652	37.5852157659786	0.0253695087493698	0.05660171913762	0.356704225352113	0.237965992069089	0.530924125510875	54	73	1
SPNCRNA.1627	99	98	23	100	779	300	0.99	49.1582860064831	0.125802310654686	6.2466928964035	0.757006441481921	1.34810922683069	7.86948979591837	5.89708017914416	10.5017708770111	22	177	3.75808685588937e-27
SPBP8B7.03c	476	6064	724	100	987	300	4.76	236.357011505919	6.14387031408308	305.072862713573	0.0714222471150917	0.086262562948317	0.774755936675462	0.704937579025955	0.851411496299889	495	81	1
SPBP8B7.05c	0	6654	753	100	1977	300	0	0	3.36570561456753	167.123554762158	1.36599542472122e-05	0.000719854292567363	0	0.000270057295467386	0.0142315193640568	77	23	1
SPBP8B7.07c	22	435	33	100	1546	300	0.22	10.9240635569963	0.28137128072445	13.9714443352151	0.0321245891994641	0.078864127071755	0.781885057471264	0.496646149023715	1.21923940452933	26	96	1
SPBP8B7.08c	33	205	112	100	1317	300	0.33	16.3860953354944	0.155656795747912	7.7291124083117	0.109468703726156	0.235578990233223	2.1200487804878	1.44170282807348	3.10257530137154	17	116	1
SPBP8B7.09c	306	2665	68	100	2837	300	3.06	151.943793110948	0.939372576665492	46.6443896872417	0.101823408670592	0.129456979230618	3.25749343339587	2.88873010398468	3.67269450077263	196	210	5.5117908840799e-23
SPBP8B7.10c	110	2219	347	100	1035	300	1.1	54.6203177849813	2.143961352657	106.458045818949	0.0407342640907535	0.0602759921856354	0.513068949977467	0.421599633339299	0.623856519121327	143	67	1
SPBP8B7.12c	157	3549	348	100	945	300	1.57	77.9580899294732	3.75555555555556	186.481489003269	0.0375747114585896	0.0520566989006116	0.418047337278107	0.355081023283671	0.49193580461078	202	55	1
SPBP8B7.14c	109	2541	51	100	1982	300	1.09	54.1237694414814	1.28203834510595	63.6594016565624	0.0352389849102805	0.0521731755821086	0.850208579299488	0.698436680921759	1.03407234003739	117	92	1
SPBP8B7.15c	942	4554	0	100	2441	300	9.42	467.74853957684	1.86562884063908	92.6374910404844	0.192713510144944	0.222019262377492	5.04923583662714	4.70413678263809	5.41949019463459	678	364	5.09477655679019e-68
SPBP8B7.16c	1812	27638	1570	100	2423	300	18.12	899.745598421691	11.4065208419315	566.388902915736	0.0625002254893956	0.0687727235509574	1.5885650191765	1.51438046360806	1.6663630916397	1757	155	0.0113124607533067
SPBP8B7.17c	100	1082	12	100	1869	300	1	49.654834349983	0.578919208132691	28.7461373818521	0.074882736203614	0.113959722224942	1.72735674676525	1.39955833964555	2.12990720838417	73	127	0.886191594528233
SPBP8B7.18c	25	768	155	100	1774	300	0.25	12.4137085874957	0.432919954904171	21.4965686475687	0.0213791551300765	0.0491711055100355	0.577473958333333	0.379266212007558	0.872295411748029	37	88	1
SPBP8B7.20c	46	5032	35	100	5277	300	0.46	22.8412238009922	0.953572105362896	47.3494649325591	0.00675948511975352	0.0123232597122911	0.48239666136725	0.356698029769393	0.6502984150176	71	75	1
SPBP8B7.24c	206	1477	57	100	889	300	2.06	102.288958760965	1.66141732283465	82.4974019515465	0.120217405211045	0.161760214559725	1.23990521327014	1.06873273232619	1.43804830743596	191	115	1
