V4	mcs6as_3MBPP1r2_pr_counts	mcs6as_3MBPP1r2gb_counts	mcs6as_3MBPP1r2term_counts	mcs6as_3MBPP1r2pr_map	mcs6as_3MBPP1r2gb_map	mcs6as_3MBPP1r2term_map	mcs6as_3MBPP1r2pr_density	mcs6as_3MBPP1r2pr_densityRPKM	mcs6as_3MBPP1r2gb_density	mcs6as_3MBPP1r2gb_densityRPKM	mcs6as_3MBPP1r2pause_index_CI_low	mcs6as_3MBPP1r2pause_index_CI_high	mcs6as_3MBPP1r2pause_index_scaled	mcs6as_3MBPP1r2pause_index_CI_low_scaled	mcs6as_3MBPP1r2pause_index_CI_high_scaled	mcs6as_3MBPP1r2_ExpPR	mcs6as_3MBPP1r2_ExpGB	mcs6as_3MBPP1r2Fexact_Pval
SPNCRNA.1356	48	152	24	100	1012	300	0.48	56.6914179822816	0.150197628458498	17.7394094476836	0.22521826987014	0.441730817842404	3.19578947368421	2.27920889108582	4.47031587656513	19	129	0.000100969865992059
SPNCRNA.1357	2	274	0	100	1952	300	0.02	2.3621424159284	0.140368852459016	16.5785610134319	0.00125770390390977	0.0296361624455825	0.142481751824818	0.0245503802043187	0.578497890937771	12	90	1
SPNCRNA.1358	2	125	39	100	1332	300	0.02	2.3621424159284	0.0938438438438438	11.0836262008652	0.00273985314232675	0.0654771449658743	0.21312	0.0364948438557923	0.872155570945445	8	94	1
SPNCRNA.1359	175	385	1152	100	871	300	1.75	206.687461393735	0.442020665901263	52.2057881821144	0.378626269021881	0.545532493157539	3.95909090909091	3.29783480318058	4.75158801540216	84	191	3.46585125702608e-20
SPNCRNA.136	0	0	0	0	35	15	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	1
SPNCRNA.1360	12	217	91	100	493	300	0.12	14.1728544955704	0.440162271805274	51.9862986061321	0.029465577278374	0.101350136128871	0.272626728110599	0.145265295982384	0.499656171115334	34	78	1
SPNCRNA.1361	0	31	4	100	1117	300	0	0	0.0277529095792301	3.27781624412625	0.00295316473031761	0.159112070807008	0	0.0329868500376477	1.77728183091428	2	98	1
SPNCRNA.1362	0	20	6	100	2811	291	0	0	0.00711490572749911	0.840321030212878	0.00459577388787386	0.250708753220746	0	0.129187203988134	7.04742305303518	0	100	1
SPNCRNA.1363	38	54	9	100	1239	300	0.38	44.8807059026396	0.0435835351089588	5.14752584584881	0.455316652501152	1.08577549561926	8.71888888888889	5.64137332448927	13.4527583907227	5	133	1.86788668549008e-13
SPNCRNA.1364	0	109	22	100	936	300	0	0	0.116452991452991	13.7539275286429	0.000835560283165414	0.0443055814757538	0	0.00782084425042828	0.414700242613055	10	90	1
SPNCRNA.1365	11	153	24	100	677	300	0.11	12.9917832876062	0.225997045790251	26.6918603867832	0.0369655319536752	0.136137946660776	0.486732026143791	0.250256651326381	0.921653898893455	20	91	1
SPNCRNA.1366	34	681	1	100	2353	179	0.34	40.1564210707828	0.289417764555886	34.1822988790319	0.0348086804741574	0.0712561760052752	1.17477239353891	0.819048251556923	1.67665782140413	30	104	1
SPNCRNA.1367	55	162	130	100	2241	300	0.55	64.958916438031	0.072289156626506	8.53786415395807	0.247069651796788	0.465645790190944	7.60833333333333	5.53683089676601	10.4351221581791	10	145	3.8467649335107e-19
SPNCRNA.1368	0	61	18	100	2215	300	0	0	0.0275395033860045	3.25261145308425	0.00149545868574188	0.0796917976497406	0	0.0331244098891826	1.76517331794175	2	98	1
SPNCRNA.1369	5	230	475	100	1155	300	0.05	5.905356039821	0.199134199134199	23.5191669118412	0.00792136082305778	0.0545392609689454	0.251086956521739	0.0914917175063173	0.62992846419132	17	88	1
SPNCRNA.137	7	9	106	100	155	300	0.07	8.2674984557494	0.0580645161290323	6.85783282043729	0.261889060754899	2.27287061656872	1.20555555555556	0.405928044170093	3.52294945568152	5	102	1
SPNCRNA.1370	2	40	36	100	370	300	0.02	2.3621424159284	0.108108108108108	12.7683373833968	0.00836032650796309	0.211005400062266	0.185	0.0309332080794634	0.780719980230384	9	93	1
SPNCRNA.1371	28	129	30	100	1213	300	0.28	33.0699938229976	0.106347897774114	12.5604440088526	0.141116370849168	0.331891244189343	2.63286821705426	1.71174157840041	4.02584079201673	12	116	0.523106812617896
SPNCRNA.1372	27	167	21	100	623	300	0.27	31.8889226150334	0.268057784911718	31.659533182989	0.105317607155541	0.246582266934978	1.00724550898204	0.65612869257902	1.53620752300491	26	101	1
SPNCRNA.1373	21	26	10	100	843	300	0.21	24.8024953672482	0.0308422301304864	3.64268699965234	0.438007942843528	1.48533551051389	6.80884615384615	3.69240695817094	12.5213783536321	3	118	7.20765125422469e-05
SPNCRNA.1374	30	397	22	100	3425	300	0.3	35.432136238926	0.115912408759124	13.6900808631179	0.0511666295741505	0.110946281112033	2.58816120906801	1.75245706291465	3.79991012808715	13	117	0.21816158371143
SPNCRNA.1375	1110	54	124	100	278	300	11.1	1310.98904084026	0.194244604316547	22.9416709460672	15.5236014299037	27.2859093173138	57.1444444444444	43.1556119751323	75.8548279021324	196	1014	5.83824500392784e-157
SPNCRNA.1377	0	109	0	100	2190	300	0	0	0.0497716894977169	5.87839094374876	0.000835560283165414	0.0443055814757538	0	0.0182987702013226	0.970292234319007	4	96	1
SPNCRNA.1378	176	122	69	100	699	300	1.76	207.868532601699	0.174535050071531	20.6138322420075	1.1380118287584	1.82931271174775	10.0839344262295	7.95470268302125	12.7868958551168	41	235	2.49741234299648e-48
SPNCRNA.1379	2	29	4	100	721	300	0.02	2.3621424159284	0.0402219140083218	4.75049445644408	0.0113820309314607	0.296059868747899	0.497241379310345	0.0820644430158319	2.13459165367235	3	99	1
SPNCRNA.1381	2	168	12	100	1523	300	0.02	2.3621424159284	0.110308601444517	13.0282313156918	0.00204452653288221	0.0485375530412718	0.181309523809524	0.0311381390957961	0.739226932818569	10	92	1
SPNCRNA.1382	2	133	19	100	1044	300	0.02	2.3621424159284	0.127394636015326	15.046213664678	0.00257681079406733	0.0614850063134843	0.156992481203007	0.0269019046900629	0.641903465912776	11	91	1
SPNCRNA.1383	8	42	0	100	1040	88	0.08	9.4485696637136	0.0403846153846154	4.76971064754773	0.0826958279021044	0.421677040355616	1.98095238095238	0.860036610181885	4.38544121969841	4	104	1
SPNCRNA.1384	13	213	304	100	878	300	0.13	15.3539257035346	0.242596810933941	28.6524108538012	0.0333463733278446	0.109389006857543	0.535868544600939	0.292781157818476	0.960435480209225	22	91	1
SPNCRNA.1385	5	35	925	100	685	300	0.05	5.905356039821	0.0510948905109489	6.03467040565649	0.0492607912738172	0.381281846450909	0.978571428571428	0.337436420225648	2.61178064818872	5	100	1
SPNCRNA.1386	0	10	2	100	756	300	0	0	0.0132275132275132	1.56226350259815	0.00929728784483565	0.525639636497703	0	0.0702874961069575	3.97383565192263	1	99	1
SPNCRNA.1387	9	192	5	100	1239	300	0.09	10.6296408716778	0.154963680387409	18.3023141185736	0.0225023050095686	0.0941259948967512	0.58078125	0.278803559068555	1.16622107677075	14	95	1
SPNCRNA.1389	1	41	9	100	1218	300	0.01	1.1810712079642	0.0336617405582923	3.97569125833597	0.00124566556371821	0.164077576536788	0.297073170731707	0.0151722065660879	1.99846488221808	3	98	1
SPNCRNA.139	1	4	69	100	685	300	0.01	1.1810712079642	0.00583941605839416	0.689676617789314	0.0106420142837121	2.34682041637603	1.7125	0.072897797843428	16.0757198521758	0	101	1
SPNCRNA.1390	39	50	21	100	586	300	0.39	46.0617771106038	0.0853242320819113	10.0773993853601	0.50275989395285	1.20864428361645	4.5708	2.9461729785637	7.08265550199238	10	129	6.43159276616789e-06
SPNCRNA.1391	4	45	22	100	648	300	0.04	4.7242848318568	0.0694444444444444	8.20188338864027	0.0271963397809832	0.257605273600223	0.576	0.176232281780771	1.66928217292945	6	98	1
SPNCRNA.1392	1	16	318	100	689	300	0.01	1.1810712079642	0.02322206095791	2.74269075869771	0.00308778638028139	0.444289421552728	0.430625	0.0212748481601387	3.0611541144983	2	99	1
SPNCRNA.1393	0	10	6	100	1042	300	0	0	0.00959692898272553	1.13346565063743	0.00929728784483565	0.525639636497703	0	0.0968777393431875	5.47716501230607	0	100	1
SPNCRNA.1394	1188	1419	1046	100	165	300	11.88	1403.11259506147	8.6	1015.72123884921	0.774518276117323	0.904969839573124	1.38139534883721	1.27795515559358	1.49320023529565	1153	135	1
SPNCRNA.1395	2	112	8	100	2052	300	0.02	2.3621424159284	0.0545808966861598	6.4463925580892	0.00305384507541723	0.0732002744492739	0.366428571428571	0.0626649009475616	1.5020696316991	5	97	1
SPNCRNA.1396	1	1	1	100	449	300	0.01	1.1810712079642	0.0022271714922049	0.263044812464187	0.027408528703162	36.4849938072245	4.49	0.123064293877197	163.817622194438	0	101	1
SPNCRNA.1397	1	232	19	100	3351	300	0.01	1.1810712079642	0.069233064756789	8.17691794233644	0.000224125897861544	0.028169882148946	0.144439655172414	0.00751045883734035	0.94397275081118	6	95	1
SPNCRNA.1398	19	155	5	100	1672	300	0.19	22.4403529513198	0.0927033492822966	10.9489256719169	0.0738031687111985	0.201290392458868	2.04954838709677	1.23398898085124	3.36557536191227	10	109	1
SPNCRNA.1399	4	78	7	100	841	300	0.04	4.7242848318568	0.0927467300832342	10.9540492534135	0.0159933198758557	0.14538413260974	0.431282051282051	0.134503820155946	1.22268055524792	8	96	1
SPNCRNA.14	3	5	9	100	327	273	0.03	3.5432136238926	0.0152905198776758	1.80591927823272	0.114091922497598	2.86178388725642	1.962	0.373080586567146	9.35803331132848	1	102	1
SPNCRNA.1400	9	44	14	100	364	300	0.09	10.6296408716778	0.120879120879121	14.2766849314354	0.0931490031031492	0.43464471577696	0.744545454545455	0.339062371295463	1.58210676542813	11	98	1
SPNCRNA.1401	1	15	20	100	1331	300	0.01	1.1810712079642	0.0112697220135237	1.33103441919331	0.00328192270549487	0.476785931797302	0.887333333333333	0.0436823912101367	6.34602075222208	1	100	1
SPNCRNA.1402	12	362	307	100	900	300	0.12	14.1728544955704	0.402222222222222	47.5053085870045	0.0177811510934682	0.060332545288539	0.298342541436464	0.160030359841214	0.542992907596851	32	80	1
SPNCRNA.1403	1	52	34	100	827	300	0.01	1.1810712079642	0.0628778718258767	7.42632440316063	0.000986668874465665	0.128409958324346	0.159038461538462	0.00815975159183105	1.06195035534234	5	96	1
SPNCRNA.1404	18	159	31	100	849	300	0.18	21.2592817433556	0.187279151943463	22.1190014212377	0.067304995784848	0.188063235396677	0.961132075471698	0.57141941421336	1.59665686851779	18	100	1
SPNCRNA.1405	3	23	82	100	584	300	0.03	3.5432136238926	0.0393835616438356	4.65147907246174	0.0312294740718594	0.455248489725081	0.761739130434783	0.182380128579659	2.65865117999447	3	100	1
SPNCRNA.1406	1	49	19	100	957	300	0.01	1.1810712079642	0.0512016718913271	6.04728204704763	0.00104598122796186	0.136503271149038	0.19530612244898	0.010010040351595	1.30633630489629	4	97	1
SPNCRNA.1407	25	43	4	100	681	300	0.25	29.526780199105	0.0631424375917768	7.45757150403239	0.344987979201224	0.97562562999984	3.9593023255814	2.34936813836033	6.64401054029891	7	118	0.012942382534212
SPNCRNA.1408	2	284	17	100	2963	300	0.02	2.3621424159284	0.0958488018899764	11.3204260230116	0.0012136414735753	0.0285859668588614	0.208661971830986	0.0359601968620361	0.847002198028064	8	94	1
SPNCRNA.1409	21	154	1	100	1153	300	0.21	24.8024953672482	0.133564614050304	15.7749320057664	0.0840370666299198	0.219135816582199	1.57227272727273	0.968947378242975	2.52663596519275	14	107	1
SPNCRNA.141	159	468	127	100	604	300	1.59	187.790322066308	0.774834437086093	91.5134644581532	0.282623838674369	0.408252050073935	2.05205128205128	1.70704798559319	2.46584238244657	113	146	0.00132416019164048
SPNCRNA.1410	0	42	69	100	1304	300	0	0	0.0322085889570552	3.80406370663316	0.00217558502762114	0.116531237016716	0	0.0283696287601797	1.51956733069798	3	97	1
SPNCRNA.1411	4	29	7	100	400	300	0.04	4.7242848318568	0.0725	8.56276625774045	0.0411868094997137	0.411235858753941	0.551724137931034	0.164747237998855	1.64494343501577	7	97	1
SPNCRNA.1412	13	122	6	100	1259	300	0.13	15.3539257035346	0.096902303415409	11.4448520549351	0.0574737790839432	0.193574884091896	1.34155737704918	0.723594878666845	2.43710779071697	9	104	1
SPNCRNA.1413	6	111	2	100	2269	300	0.06	7.0864272477852	0.0489202291758484	5.77782741666047	0.0214683539584587	0.127267996745067	1.22648648648649	0.487116951317428	2.88771084614556	4	102	1
SPNCRNA.1414	5	47	42	100	914	300	0.05	5.905356039821	0.0514223194748359	6.07334209784654	0.0372835602415028	0.278754789655684	0.972340425531915	0.340771740607336	2.54781877745295	5	100	1
SPNCRNA.1415	81	213	139	100	224	300	0.81	95.6667678451002	0.950892857142857	112.307217543024	0.291992278369736	0.494770353350281	0.851830985915493	0.654062703548209	1.10828559150463	88	93	1
SPNCRNA.1416	285	116	3	100	1089	300	2.85	336.605294269797	0.106519742883379	12.5807401399309	1.96929077689925	3.06696527011734	26.7556034482759	21.4455765604328	33.3992517915778	37	348	2.09130095390168e-126
SPNCRNA.1417	68	281	13	100	1866	300	0.68	80.3128421415656	0.15058949624866	17.7856918241125	0.183993370653401	0.317793684125971	4.5155871886121	3.43331629639247	5.93003014579061	21	147	3.43874058257243e-13
SPNCRNA.1418	15	35	810	100	372	300	0.15	17.716068119463	0.0940860215053763	11.11222910719	0.223774771454241	0.811049673196485	1.59428571428571	0.832442149809775	3.01710478429092	9	106	1
SPNCRNA.1419	17	8	11	100	316	300	0.17	20.0782105353914	0.0253164556962025	2.99005369104861	0.867407642950216	5.35781240491553	6.715	2.74100815172268	16.9306871995331	2	115	0.0605464423294573
SPNCRNA.142	28	445	54	100	597	300	0.28	33.0699938229976	0.745393634840871	88.0362960710333	0.0420968033829369	0.0934291663201107	0.375640449438202	0.251317916196133	0.557772122931061	54	74	1
SPNCRNA.1420	3	6	5	100	421	300	0.03	3.5432136238926	0.0142517814726841	1.68323687595848	0.0994064108776846	2.23440263509104	2.105	0.418500989795052	9.40683509373329	1	102	1
SPNCRNA.1421	29	595	24	100	3466	300	0.29	34.2510650309618	0.171667628390075	20.2751693231015	0.0329376921866644	0.0716687271916843	1.68931092436975	1.14162041118979	2.48403808446378	18	111	1
SPNCRNA.1422	55	408	6	100	1069	300	0.55	64.958916438031	0.381665107577175	45.077366964396	0.10066011173311	0.180119218382667	1.44105392156863	1.07605659442694	1.92547444451071	42	113	1
SPNCRNA.1423	7	20	612	100	559	300	0.07	8.2674984557494	0.035778175313059	4.22565727357495	0.13472530118432	0.872439119802454	1.9565	0.753114433620351	4.87693467969572	3	104	1
SPNCRNA.1424	3	137	12	100	1088	300	0.03	3.5432136238926	0.125919117647059	14.8719444385198	0.00558145416198948	0.0708690722723509	0.238248175182482	0.0607262212824455	0.771055506323178	11	92	1
SPNCRNA.1425	0	73	6	100	1132	300	0	0	0.0644876325088339	7.61644860259599	0.0012488776032341	0.0664281626427554	0	0.01413729446861	0.751966801115991	6	94	1
SPNCRNA.1426	0	90	507	100	655	300	0	0	0.137404580152672	16.228459346073	0.00101239357055047	0.0537536843252837	0	0.00663117788710555	0.352086632330608	12	88	1
SPNCRNA.1427	1	1	1	100	811	300	0.01	1.1810712079642	0.00123304562268804	0.145631468306313	0.027408528703162	36.4849938072245	8.11	0.222283167782644	295.893299776591	0	101	1
SPNCRNA.1428	9	444	39	100	2285	300	0.09	10.6296408716778	0.194310722100656	22.9494799271818	0.00982179691001981	0.0403037489164978	0.463175675675676	0.224428059393953	0.920940662741975	17	92	1
SPNCRNA.1429	6	31	22	100	339	300	0.06	7.0864272477852	0.0914454277286136	10.8003561790237	0.0726147583952093	0.485465265187823	0.656129032258065	0.24616403095976	1.64572724898672	8	98	1
SPNCRNA.1430	9	4	4	100	418	300	0.09	10.6296408716778	0.00956937799043062	1.13021168226239	0.636256888746751	8.65388783787647	9.405	2.65955379496142	36.1732511623236	1	108	1
SPNCRNA.1431	0	52	71	100	1447	300	0	0	0.0359364201796821	4.24434711915262	0.00175540185204023	0.0937274199558428	0	0.0254006647990221	1.35623576676105	3	97	1
SPNCRNA.1432	945	2519	55	100	615	300	9.45	1116.11229152617	4.09593495934959	483.759085018182	0.347871710826878	0.404554779969392	2.3071655418817	2.1394110215853	2.48801189681176	839	206	2.01541341651343e-11
SPNCRNA.1433	6	38	13	100	504	300	0.06	7.0864272477852	0.0753968253968254	8.90490196480944	0.0600835854795367	0.389781404210672	0.79578947368421	0.302821270816865	1.96449827722179	7	99	1
SPNCRNA.1434	0	24	13	100	835	300	0	0	0.0287425149700599	3.39469568756177	0.0038226010111885	0.207313917589234	0	0.031918718443424	1.73107121187011	2	98	1
SPNCRNA.1435	379	656	1	100	1973	300	3.79	447.625987818432	0.33248859604663	39.2692707767113	0.508080252120861	0.656912293248604	11.398887195122	10.0244233743446	12.960879545795	119	360	5.71851990881182e-109
SPNCRNA.1436	1932	3181	1715	100	301	300	19.32	2281.82957378683	10.5681063122924	1248.16860881532	0.573737077876183	0.642941525835876	1.82814209368123	1.72694860440731	1.93525399276599	1856	176	0.00060493918699672
SPNCRNA.1437	3	44	222	100	480	300	0.03	3.5432136238926	0.0916666666666667	10.8264860730052	0.0169120754400022	0.227932083585079	0.327272727272727	0.0811779621120105	1.09407400120838	8	95	1
SPNCRNA.1438	1	27	9	100	612	300	0.01	1.1810712079642	0.0441176470588235	5.21060827043029	0.00187061064467936	0.253746874604382	0.226666666666667	0.0114481371454377	1.55293087257882	4	97	1
SPNCRNA.1439	3	16	0	100	1107	300	0.03	3.5432136238926	0.014453477868112	1.70705865649749	0.0435109966500877	0.680481866290363	2.075625	0.481666732916471	7.53293425983431	1	102	1
SPNCRNA.144	14	126	27	100	431	300	0.14	16.5349969114988	0.292343387470998	34.5278357780717	0.0613220710917158	0.197699979718856	0.478888888888889	0.264298126405295	0.852086912588269	25	89	1
SPNCRNA.1440	1	193	41	100	815	300	0.01	1.1810712079642	0.23680981595092	27.9689255382933	0.000269204104488277	0.0339046855015973	0.0422279792746114	0.00219401345157946	0.276323186838018	19	82	1
SPNCRNA.1441	4	78	402	100	705	300	0.04	4.7242848318568	0.11063829787234	13.0671708115188	0.0159933198758557	0.14538413260974	0.361538461538462	0.112752905124782	1.02495813489867	10	94	1
SPNCRNA.1442	3	70	39	100	794	300	0.03	3.5432136238926	0.0881612090680101	10.4124665689539	0.0107888205887194	0.140758323650804	0.340285714285714	0.0856632354744321	1.11762108978739	8	95	1
SPNCRNA.1443	7	1159	77	100	2477	300	0.07	8.2674984557494	0.467904723455793	55.2628796944089	0.00264009945237158	0.0130812070988025	0.149603106125971	0.065395263435244	0.324021499837337	34	73	1
SPNCRNA.1445	3	57	187	100	767	300	0.03	3.5432136238926	0.0743155149934811	8.77719150638323	0.0131736428547081	0.174047970715469	0.403684210526316	0.101041840695611	1.33494793538765	7	96	1
SPNCRNA.1446	39	362	96	100	2006	300	0.39	46.0617771106038	0.180458624127617	21.3134485185962	0.0762998165012875	0.151530043286495	2.16116022099447	1.53057431901583	3.0396926683271	21	118	0.966913094188118
SPNCRNA.1447	10	191	139	100	3504	300	0.1	11.810712079642	0.0545091324200913	6.43791668724778	0.0261456879958861	0.101615853380481	1.83455497382199	0.91614490737585	3.56061950245204	5	105	1
SPNCRNA.1448	3	263	319	100	1809	300	0.03	3.5432136238926	0.14538419016031	17.1709081091534	0.00292577686721042	0.0366444993940221	0.206349809885932	0.0529273035278365	0.66289899403786	13	90	1
SPNCRNA.1449	6	116	26	100	996	300	0.06	7.0864272477852	0.116465863453815	13.7554478035991	0.0205632941232057	0.121650830995752	0.515172413793104	0.204810409467129	1.21164227671769	11	95	1
SPNCRNA.145	10	52	14	100	719	300	0.1	11.810712079642	0.0723226703755216	8.54182236636139	0.0918589932356535	0.391347555551096	1.38269230769231	0.660466161364349	2.81378892441238	7	103	1
SPNCRNA.1450	0	45	12	100	966	300	0	0	0.046583850931677	5.50188450915	0.00202982372305869	0.108604324102592	0	0.0196080971647469	1.04911777083104	4	96	1
SPNCRNA.1451	26	165	10	100	4518	300	0.26	30.7078514070692	0.0365205843293493	4.3133410649423	0.101846235718873	0.242117985929532	7.11927272727273	4.60141292977868	10.9388906042963	4	122	9.30463640501185e-09
SPNCRNA.1452	55	48	11	100	362	300	0.55	64.958916438031	0.132596685082873	15.6606127022877	0.764992923765176	1.71717908293033	4.14791666666667	2.76927438402994	6.21618828020778	18	137	2.87085770908169e-06
SPNCRNA.1453	3	32	5	100	1299	300	0.03	3.5432136238926	0.0246343341031563	2.90949027366085	0.0229150017431142	0.319025295705829	1.2178125	0.297665872643054	4.14413859121871	2	101	1
SPNCRNA.1454	5	56	23	100	1422	300	0.05	5.905356039821	0.0393811533052039	4.65119463052005	0.0315339672071874	0.231929730515963	1.26964285714286	0.448413013686204	3.298040767937	3	102	1
SPNCRNA.1455	2	43	89	100	364	300	0.02	2.3621424159284	0.118131868131868	13.9522148193573	0.00779588264304348	0.195667063440159	0.169302325581395	0.0283770128206783	0.712228110922179	10	92	1
SPNCRNA.1456	9	90	21	100	1412	300	0.09	10.6296408716778	0.0637393767705382	7.52807427172648	0.047138051667472	0.204737075175364	1.412	0.665589289544704	2.89088750147614	6	103	1
SPNCRNA.1457	60	305	6	100	3327	300	0.6	70.864272477852	0.0916741809437932	10.8273735626414	0.147662891696204	0.261580467516147	6.54491803278689	4.91274440673271	8.7027821542622	13	147	7.87021810340876e-19
