mcs6as_3MBPP1_combined_pr_counts	mcs6as_3MBPP1_combinedgb_counts	mcs6as_3MBPP1_combinedterm_counts	mcs6as_3MBPP1_combinedpr_map	mcs6as_3MBPP1_combinedgb_map	mcs6as_3MBPP1_combinedterm_map	mcs6as_3MBPP1_combinedpr_density	mcs6as_3MBPP1_combinedpr_densityRPKM	mcs6as_3MBPP1_combinedgb_density	mcs6as_3MBPP1_combinedgb_densityRPKM	mcs6as_3MBPP1_combinedpause_index_CI_low	mcs6as_3MBPP1_combinedpause_index_CI_high	mcs6as_3MBPP1_combinedpause_index_scaled	mcs6as_3MBPP1_combinedpause_index_CI_low_scaled	mcs6as_3MBPP1_combinedpause_index_CI_high_scaled	mcs6as_3MBPP1_combined_ExpPR	mcs6as_3MBPP1_combined_ExpGB	mcs6as_3MBPP1_combinedFexact_Pval
SPCC297.03	122	7186	483	100	3664	300	1.22	82.4403366782261	1.96124454148472	132.529229760929	0.0141348162979982	0.0203767969496493	0.622053993876983	0.517899669158655	0.746605840235151	147	75	1
SPCC297.05	249	2870	196	100	3152	300	2.49	168.25937567933	0.910532994923858	61.5283989001282	0.0760540689758089	0.0989481777921529	2.73466202090592	2.3972242541175	3.11884656400866	166	183	1.46992973054776e-14
SPCC737.04	2	126	42	100	2289	300	0.02	1.35148092915125	0.055045871559633	3.71967228206765	0.00271835336882912	0.0649500086874454	0.363333333333333	0.0622231086124985	1.48670569885562	5	97	1
SPNCRNA.1242	8	54	31	100	291	300	0.08	5.40592371660499	0.185567010309278	12.5395137756301	0.065270252253	0.322760045088218	0.431111111111111	0.18993643405623	0.939231731206715	16	92	1
SPCC737.05	287	1290	24	100	2729	300	2.87	193.937513333204	0.472700622938805	31.9422938549855	0.195349897289382	0.253334790220264	6.07149612403101	5.33109869702723	6.91350642511101	124	263	1.12596043342118e-54
SPCC737.08	51	13075	220	100	14152	300	0.51	34.4627636933568	0.923897682306388	62.4315049062061	0.00293224281297082	0.00517439792151923	0.552009177820268	0.414971002891631	0.732280793853402	72	79	1
SPNCRNA.505	1	5	2	100	664	300	0.01	0.675740464575624	0.00753012048192771	0.508840711276825	0.00883974757390515	1.74105855180368	1.328	0.0586959238907302	11.5606287839764	0	101	1
SPCC74.09	1	247	32	100	4819	300	0.01	0.675740464575624	0.0512554471882133	3.46353796949946	0.000210564725980777	0.0264492025943415	0.195101214574899	0.0101471141450136	1.27458707302131	4	97	1
SPCC74.01	44	1531	52	100	2114	300	0.44	29.7325804413274	0.724219489120151	48.9384414032772	0.0210369920746371	0.0391286185741546	0.607550620509471	0.444722012457829	0.827178996657629	60	84	1
SPNCRNA.506	1	9	2	100	759	300	0.01	0.675740464575624	0.0118577075098814	0.801273278152914	0.00526992812214453	0.847902870266008	0.843333333333333	0.039998754447077	6.435582785319	1	100	1
SPNCRNA.1243	1	114	24	100	1890	300	0.01	0.675740464575624	0.0603174603174603	4.07589486569424	0.000454287800892566	0.0576973078617017	0.165789473684211	0.00858603943686949	1.09047911858616	5	96	1
SPCC74.04	8	1283	77	100	2836	300	0.08	5.40592371660499	0.452397743300423	30.5703461230792	0.00289250909908279	0.0128528947108519	0.176835541699143	0.082031558049988	0.364508093999761	33	75	1
SPCC74.05	211	1616	1178	100	477	300	2.11	142.581238025457	3.38784067085954	228.930102883482	0.11281273862662	0.151075352851126	0.622815594059406	0.538116763248979	0.720629433099873	240	71	1
SPCC74.06	104	5181	143	100	7222	300	1.04	70.2770083158649	0.717391304347826	48.4770333282513	0.016448167487121	0.0244746581935279	1.44969696969697	1.18788665591988	1.76755981473658	85	119	1
SPNCRNA.1246	3	376	1183	100	1130	300	0.03	2.02722139372687	0.332743362831858	22.4848154584455	0.00205071356869561	0.0255696683992612	0.0901595744680851	0.0231730633262604	0.288937252911652	25	78	1
SPCC18.02	332	3034	297	100	1935	300	3.32	224.345834239107	1.56795865633075	105.953311086431	0.0975403484707679	0.122742184542165	2.11740276862228	1.88740574290936	2.37506127089089	263	169	9.42478347960522e-08
SPCC18.03	735	4058	179	100	3421	300	7.35	496.669241463083	1.18620286465946	80.1565274845917	0.167302860048637	0.196077625822557	6.19624199112863	5.72343084226389	6.70781557938967	453	382	5.00680123781711e-86
SPCC18.04	45	1297	74	100	2707	300	0.45	30.4083209059031	0.479128186183968	32.376630312323	0.0254659824050056	0.0471152651106451	0.939205859676176	0.689364143703502	1.27541022654516	46	99	1
SPNCRNA.1249	1	34	31	100	542	300	0.01	0.675740464575624	0.0627306273062731	4.23896232390613	0.0014954740609025	0.199297297707355	0.159411764705882	0.00810546941009153	1.08019135357387	5	96	1
SPCC18.07	37	641	127	100	1283	300	0.37	25.0023971892981	0.499610288386594	33.7606888381118	0.0408239099253944	0.0812616422058893	0.740577223088924	0.523770764342811	1.04258686950156	45	92	1
SPCC18.08	50	903	4	100	2766	300	0.5	33.7870232287812	0.32646420824295	22.0605075745404	0.0411948065845148	0.0742202046065351	1.53156146179402	1.13944835012768	2.05293085941676	36	114	1
SPCC18.10	99	713	30	100	1676	300	0.99	66.8983059929868	0.425417661097852	28.7471927948938	0.111870620652014	0.172174773790586	2.32712482468443	1.87495160212775	2.88564920873021	59	140	9.43708613713008e-05
SPNCRNA.1250	12	613	88	100	1592	300	0.12	8.10888557490749	0.385050251256281	26.019403566888	0.0105438044524095	0.0354759305755119	0.311647634584013	0.167857366882359	0.56477681476215	31	81	1
SPCC18.13	64	2045	52	100	1645	300	0.64	43.2473897328399	1.24316109422492	84.0054255353891	0.0241986171605295	0.0403965964859634	0.51481662591687	0.398067252290711	0.664524012194098	90	74	1
SPCC18.20	7	150	593	100	1066	300	0.07	4.73018325202937	0.140712945590994	9.5085431225463	0.0200713804903771	0.102848405543663	0.497466666666667	0.21396091602742	1.09636400309544	13	94	1
SPCC18.15	7	3091	77	100	2842	300	0.07	4.73018325202937	1.08761435608726	73.4945030261525	0.000991440127315379	0.00489693564766072	0.0643610482044646	0.0281767284183031	0.139170911106518	55	52	1
SPNCRNA.1251	7	72	304	100	605	300	0.07	4.73018325202937	0.11900826446281	8.04186999164379	0.0410009462205246	0.218884020981055	0.588194444444444	0.248055724634174	1.32424832693538	11	96	1
SPCC290.02	40	1357	24	100	1337	300	0.4	27.029618583025	1.0149588631264	68.5848773694182	0.0212339904842434	0.0407590611644595	0.394104642593957	0.283898452774334	0.544948647768823	70	70	1
SPCC290.04	68	1736	246	100	3003	300	0.68	45.9503515911424	0.578088578088578	39.0637844323438	0.0304991701879256	0.0502190942410476	1.17629032258065	0.915890080743407	1.50807940005866	61	107	1
SPCC4F11.02	93	1084	104	100	1657	300	0.93	62.843863205533	0.654194327097164	44.2065578515375	0.0690054816648559	0.106552029202065	1.42159594095941	1.14342083118666	1.76556712387822	76	117	1
SPNCRNA.1253	305	636	17	100	1559	300	3.05	206.100841695565	0.40795381654907	27.5670901520267	0.417372667626764	0.550947325968649	7.47633647798742	6.50683988830125	8.58926881185124	117	288	4.54829939531616e-65
SPCC4F11.05	5	42	15	100	357	300	0.05	3.37870232287812	0.117647058823529	7.94988781853675	0.0414862004069887	0.313946647192531	0.425	0.14810573545295	1.12078953047733	11	94	1
SPNCRNA.511	16	157	1247	100	1223	300	0.16	10.81184743321	0.128372853638594	8.67467317566418	0.058742334432144	0.174178326811239	1.24636942675159	0.718418750105121	2.13020093690145	13	103	1
SPCC1906.01	128	5347	487	100	1314	300	1.28	86.4947794656799	4.06925418569254	274.975971391618	0.0200069104082416	0.0286235672241252	0.314553955489059	0.262890802764295	0.376113673325005	183	45	1
SPCC1906.03	0	13	4	30	417	234	0	0	0.0311750599520384	2.10662494951633	0.00711390234765344	0.395564521747562	0	0.0988832426323829	5.49834685229112	0	30	1
SPCC1906.04	0	1	8	0	936	300	NA	NA	0.00106837606837607	0.0721944940785923	0.120791776113059	17.3080587281839	NA	NA	NA	0	0	1
SPCC1739.01	519	8330	2	100	4427	300	5.19	350.709301114749	1.88163541901965	127.149719221029	0.0569590746036994	0.0681469827595151	2.75823889555822	2.52157823270577	3.01686692676373	404	215	2.87634055493123e-20
SPCC1739.03	39	1240	5	100	4546	300	0.39	26.3538781184493	0.272767267927849	18.4319880350588	0.0225506025543607	0.0436876536320229	1.42979032258064	1.02515039212124	1.98604073411176	29	110	1
SPCC1739.05	79	456	54	100	1115	300	0.79	53.3834967014743	0.408968609865471	27.635663842734	0.135416271364618	0.221359311202126	1.93168859649123	1.5098914257155	2.4681563199037	51	128	0.240472587972744
SPCC1739.07	37	784	81	100	1322	300	0.37	25.0023971892981	0.59304084720121	40.0741697600067	0.0334365216649299	0.0663210851952072	0.62390306122449	0.442030816410373	0.876764746280639	51	86	1
SPNCRNA.549	3	6	2	100	974	300	0.03	2.02722139372687	0.00616016427104723	0.416267226637961	0.0994064108776846	2.23440263509104	4.87	0.968218441948648	21.7630816657868	0	103	1
SPNCRNA.1256	0	6	2	100	833	300	0	0	0.00720288115246098	0.486727825624699	0.0157393406208896	0.93492067967121	0	0.13110870737201	7.78788926166118	0	100	1
SPCC1739.10	151	3545	408	100	1508	300	1.51	102.036810150919	2.35079575596817	158.852781626034	0.0360657711690115	0.0502803103211956	0.642335684062059	0.543871829228693	0.758227079643629	176	75	1
SPCC1739.12	146	4331	315	100	3363	300	1.46	98.6581078280411	1.28783823966696	87.0244410370808	0.0284815551170299	0.0398771710011927	1.13368275225121	0.957834698585715	1.34106926077011	138	108	1
SPCC1739.13	16	10498	1025	100	2062	300	0.16	10.81184743321	5.09117361784675	344.031202575892	0.000901606055651962	0.00253587653496195	0.0314269384644694	0.0185911168675435	0.0522897741509154	96	20	1
SPCC1739.14	108	1753	35	100	3237	300	1.08	72.9799701741674	0.541550818659252	36.5947801792113	0.0504730462472519	0.0751363281850396	1.99427267541358	1.63381250702354	2.43216294334973	73	135	0.00590344304310762
SPCC1739.15	0	39	17	59	1527	300	0	0	0.0255402750491159	1.72585973270788	0.00234390037330292	0.125706278271577	0	0.0606633198310774	3.25344893085929	1	58	1
SPCPB1C11.01	396	5085	769	100	2529	300	3.96	267.593223971947	2.01067615658363	135.869524016095	0.070209760270441	0.0863691491648558	1.96948672566372	1.77560483723945	2.1842757823792	331	165	1.8454119763299e-06
SPCPB1C11.02	5	149	58	100	1842	259	0.05	3.37870232287812	0.0808903365906623	5.46608736274527	0.0121599165287331	0.0847065163807851	0.618120805369128	0.223985662459264	1.56029403173406	7	98	1
SPCPB1C11.03	3	2522	273	100	2550	300	0.03	2.02722139372687	0.989019607843137	66.8320569278323	0.000306992753991622	0.0037938715174118	0.0303330689928628	0.00782831522678635	0.0967437236940009	51	52	1
SPCC576.02	16	448	2	100	2536	118	0.16	10.81184743321	0.176656151419558	11.9373709830394	0.0209384087295537	0.0599764199726198	0.905714285714286	0.530998045381481	1.52100201050564	17	99	1
SPNCRNA.1260	0	148	629	100	703	300	0	0	0.210526315789474	14.2261150436973	0.00061504741637674	0.032558804521116	0	0.00432378333712849	0.228888395783446	17	83	1
SPCC576.04	125	2717	1746	100	1494	300	1.25	84.467558071953	1.8186077643909	122.890685559034	0.0382903974125108	0.0552392778885873	0.687338976812661	0.572058537342912	0.825274811655494	145	80	1
SPCC576.05	851	2905	174	100	3269	300	8.51	575.055135353856	0.88865096359743	60.0497414986903	0.271191495006915	0.316429431650802	9.57631325301205	8.86524997177605	10.3440781206647	447	504	1.06331277580219e-145
SPCC576.07	10	3351	71	100	1674	300	0.1	6.75740464575624	2.00179211469534	135.269193356805	0.0015149512507156	0.00569261524274504	0.0499552372426141	0.0253602839369791	0.0952943791635519	73	37	1
SPCC576.09	813	2671	3268	100	291	300	8.13	549.376997699982	9.1786941580756	620.241505457557	0.281173742614791	0.329491207184667	0.885746911269188	0.818215591009042	0.958819412907381	823	90	1
SPNCRNA.119	2368	51	194	100	154	300	23.68	1600.15342011508	0.331168831168831	22.3784179826992	34.9112248992873	61.9219213652548	71.5043137254902	53.7632863449024	95.3597589024924	613	1855	1.03504951602308e-130
SPCC576.11	1657	3932	495	100	493	300	16.57	1119.70194980181	7.97565922920893	538.94756728425	0.39773465046083	0.446498687948153	2.07757121057986	1.96083182677189	2.20123853158439	1561	196	3.06814717023333e-08
SPCC576.13	67	37	33	100	459	300	0.67	45.2746111265668	0.0806100217864924	5.44714535714555	1.19151947076018	2.75889152052391	8.31162162162162	5.46907437078923	12.6633120792048	12	155	6.26039357374194e-17
SPCC576.14	6	862	50	100	1108	300	0.06	4.05444278745374	0.77797833935018	52.5711444462263	0.00282094148375443	0.0160317683155279	0.077122969837587	0.0312560316399991	0.177631992936049	46	60	1
SPNCRNA.512	1	0	1	100	112	300	0.01	0.675740464575624	0	0	0.0577765545925511	8.27870929775896	NA	0.0647097411436573	9.27215441349004	0	101	1
SPNCRNA.1263	24	1486	21	100	5085	300	0.24	16.217771149815	0.292232055063913	19.7473024652778	0.0105471004719484	0.0245212836683235	0.821265141318977	0.536320058998577	1.24690727453425	28	96	1
SPNCRNA.1264	9	511	32	100	1437	300	0.09	6.08166418118061	0.355601948503827	24.0294625885973	0.00854201455172479	0.034984636041678	0.253091976516634	0.122748749108285	0.502729219918912	28	81	1
SPCC126.03	185	1095	59	100	1828	300	1.85	125.01198594649	0.599015317286652	40.4778888791197	0.144116718162463	0.197991368236024	3.08840182648402	2.63445360800982	3.61928221135451	106	179	2.4638691508493e-15
SPNCRNA.1265	7	64	30	100	444	300	0.07	4.73018325202937	0.144144144144144	9.74040309298197	0.0459120339525405	0.247496459173511	0.485625	0.20384943074928	1.09888427873039	13	94	1
SPCC126.06	259	859	32	100	1318	300	2.59	175.016780325087	0.651745068285281	44.0410515227967	0.261747307027163	0.347254864140423	3.97394644935972	3.44982950661801	4.57681910937078	141	218	2.34716313918857e-27
SPCC126.09	25	1167	106	100	2278	300	0.25	16.8935116143906	0.512291483757682	34.6176085232552	0.0141021116047015	0.0322831932988544	0.488003427592117	0.3212461023551	0.735411143347903	42	83	1
SPCC126.10	33	617	52	100	1095	300	0.33	22.2994353309956	0.563470319634703	38.075969556453	0.0370544328659874	0.0768014184140583	0.585656401944895	0.405746039882562	0.840975531633938	47	86	1
SPCC126.12	9	498	17	100	1604	255	0.09	6.08166418118061	0.310473815461347	20.9799720298417	0.00876357617996675	0.0359040434805927	0.289879518072289	0.140567761926667	0.575900857428707	25	84	1
SPCC126.14	30	384	28	100	2224	300	0.3	20.2722139372687	0.172661870503597	11.6674612588597	0.0528738871100382	0.114757450654627	1.7375	1.17591524932725	2.5522057025589	19	111	1
SPCC1620.02	0	37	9	0	639	286	NA	NA	0.0579029733959311	3.91273821428765	0.00247136631781596	0.132669995524611	NA	NA	NA	0	0	1
SPCC1620.03	22	504	98	100	3172	300	0.22	14.8662902206637	0.158890290037831	10.736859840672	0.0277687846020194	0.0679612507497191	1.38460317460317	0.880825847576054	2.15573087378109	16	106	1
SPCC1620.05	94	567	17	100	5615	300	0.94	63.5196036701086	0.100979519145147	6.82359471797647	0.132443185229464	0.207314591089227	9.30881834215167	7.43668485063442	11.6407142896601	17	177	3.93689967377453e-39
SPCC1620.08	147	2562	181	100	1694	300	1.47	99.3338482926167	1.51239669421488	102.19876447714	0.0484115559636892	0.0679659984595681	0.971967213114754	0.820091758024895	1.15134401390508	148	99	1
SPCC1620.10	54	573	39	100	1097	300	0.54	36.4899850870837	0.522333637192343	35.2961974659829	0.0705559990428737	0.125574342056537	1.0338219895288	0.773999309500324	1.37755053236021	52	102	1
SPCC1620.11	90	2875	500	100	3650	300	0.9	60.8166418118061	0.787671232876712	53.2261324836964	0.0252297534841472	0.0387967390896997	1.14260869565217	0.920886002171374	1.41608097677404	83	107	1
SPNCRNA.1267	0	57	58	100	502	300	0	0	0.113545816733068	7.67275029498218	0.00160081492032805	0.0853739079446319	0	0.00803609090004682	0.428577017882052	10	90	1
SPCC1620.13	15	94	16	100	926	300	0.15	10.1361069686344	0.101511879049676	6.85956843089726	0.0888828649347261	0.281991986952525	1.47765957446809	0.823055329295563	2.61124579918038	10	105	1
SPNCRNA.1269	0	960	9	100	1570	300	0	0	0.611464968152866	41.3191621651337	9.46993140420189e-05	0.00499352009070424	0	0.0014867792304597	0.0783982654240566	37	63	1
SPNCRNA.123	96	229	274	100	250	300	0.96	64.8710845992599	0.916	61.8978265551271	0.327953545992988	0.535474243207967	1.04803493449782	0.819883864982471	1.33868560801992	93	103	1
SPCC830.02	9	16	0	56	795	140	0.160714285714286	10.8601146092511	0.020125786163522	1.3599808092088	0.230193580176871	1.34657467398394	7.98549107142857	3.26792671858236	19.1165511753077	1	64	0.204953795161955
SPCC830.03	33	2658	93	100	3607	300	0.33	22.2994353309956	0.736900471305794	49.7953466826174	0.00866493187785594	0.0176951397310797	0.447821670428894	0.312544092834264	0.638263690100043	56	77	1
SPNCRNA.1270	30	35	6	100	366	300	0.3	20.2722139372687	0.0956284153005464	6.46199897818219	0.512369553947643	1.43219126868945	3.13714285714286	1.87527256744837	5.24182004340339	11	119	0.241036108287123
SPCC830.06	99	974	89	100	1088	300	0.99	66.8983059929868	0.895220588235294	60.4936776191781	0.0821899343956166	0.125579177072146	1.1058726899384	0.894226486224309	1.36630144654495	93	106	1
SPCC830.10	17	279	43	100	1304	300	0.17	11.4875878977856	0.213957055214724	14.457943989003	0.0361085703141321	0.101390427866579	0.794551971326165	0.470855756896282	1.32213117938019	20	97	1
SPCC1919.01	67	952	46	100	1737	300	0.67	45.2746111265668	0.548071387449626	37.0354013975817	0.054484057309857	0.090748915892304	1.22246848739496	0.946388075472217	1.57630866904932	59	108	1
SPCC1919.02	22	272	30	100	1147	300	0.22	14.8662902206637	0.237140366172624	16.0245341207123	0.0510377940746088	0.126981395852826	0.927720588235294	0.585403498035763	1.45647661043191	23	99	1
SPCC1919.04	195	711	239	100	1245	300	1.95	131.769390592247	0.571084337349398	38.5904795432344	0.233315521061274	0.322296882772625	3.41455696202532	2.90477823721286	4.01259619051917	107	188	3.81855910013992e-18
SPCC1919.05	113	1668	8	100	5668	289	1.13	76.3586724970455	0.294283697953423	19.8859402772078	0.0557234845535247	0.0822959162459148	3.83983213429257	3.15840710449378	4.66453253281845	48	165	2.68862750033517e-17
SPCC1919.07	1	400	73	100	1252	300	0.01	0.675740464575624	0.319488817891374	21.5891522228634	0.000130205622568442	0.0162960570438729	0.0313	0.0016301743945569	0.204026634189289	24	77	1
SPCC1919.09	158	2492	221	100	1123	300	1.58	106.766993402949	2.21905609973286	149.950599975285	0.0538003707560462	0.0746830742138561	0.712014446227929	0.604178163590399	0.838690923421604	177	81	1
SPNCRNA.513	41	147	50	100	354	300	0.41	27.7053590476006	0.415254237288136	28.0604091222081	0.19427177688939	0.399172832598884	0.98734693877551	0.687722090188442	1.41307182740005	41	100	1
SPCC1919.11	6	33	3	100	1516	300	0.06	4.05444278745374	0.0217678100263852	1.47093900600235	0.06853064272522	0.453668342297276	2.75636363636364	1.03892454371434	6.8776120692267	2	104	1
SPNCRNA.1275	8	129	99	100	1068	300	0.08	5.40592371660499	0.120786516853933	8.16203370133478	0.028178193184319	0.130686657958913	0.662325581395349	0.300943103208527	1.39573350700119	11	97	1
SPCC1919.15	34	679	150	100	2103	300	0.34	22.9751757955712	0.322872087494056	21.8177734401735	0.0349103116513921	0.0714679297653025	1.05304860088365	0.734163854028776	1.50297056296431	32	102	1
SPCC790.02	69	2028	268	100	3184	300	0.69	46.626092055718	0.636934673366834	43.0402532085228	0.0265581922638169	0.0435127737126782	1.08331360946746	0.84561284167993	1.38544671501167	65	104	1
SPCC790.03	86	1423	71	100	1307	300	0.86	58.1136799535036	1.08875286916603	73.5714369618296	0.0483076659562731	0.0755167193897401	0.789894588896697	0.63138119404849	0.987003522423903	96	90	1
SPNCRNA.1278	4	90	244	100	1975	300	0.04	2.7029618583025	0.0455696202531646	3.07932363604082	0.0139098302496193	0.125493482400553	0.877777777777778	0.274719147429982	2.47849627741092	4	100	1
SPCC1840.03	151	7522	167	100	3575	300	1.51	102.036810150919	2.10405594405594	142.179574112947	0.0170284331562775	0.0236527427488029	0.717661526189843	0.608766485336921	0.845585553269703	170	81	1
SPCC1840.04	20	414	23	100	3157	300	0.2	13.5148092915125	0.131137155527399	8.86146823992107	0.0299865049838127	0.0769726976421511	1.52512077294686	0.946673962338966	2.43002806456271	13	107	1
