ePRO_Lsk1as_Cdk9as_3MBPP1_combined_pr_counts	ePRO_Lsk1as_Cdk9as_3MBPP1_combinedgb_counts	ePRO_Lsk1as_Cdk9as_3MBPP1_combinedterm_counts	ePRO_Lsk1as_Cdk9as_3MBPP1_combinedpr_map	ePRO_Lsk1as_Cdk9as_3MBPP1_combinedgb_map	ePRO_Lsk1as_Cdk9as_3MBPP1_combinedterm_map	ePRO_Lsk1as_Cdk9as_3MBPP1_combinedpr_density	ePRO_Lsk1as_Cdk9as_3MBPP1_combinedpr_densityRPKM	ePRO_Lsk1as_Cdk9as_3MBPP1_combinedgb_density	ePRO_Lsk1as_Cdk9as_3MBPP1_combinedgb_densityRPKM	ePRO_Lsk1as_Cdk9as_3MBPP1_combinedpause_index_CI_low	ePRO_Lsk1as_Cdk9as_3MBPP1_combinedpause_index_CI_high	ePRO_Lsk1as_Cdk9as_3MBPP1_combinedpause_index_scaled	ePRO_Lsk1as_Cdk9as_3MBPP1_combinedpause_index_CI_low_scaled	ePRO_Lsk1as_Cdk9as_3MBPP1_combinedpause_index_CI_high_scaled	ePRO_Lsk1as_Cdk9as_3MBPP1_combined_ExpPR	ePRO_Lsk1as_Cdk9as_3MBPP1_combined_ExpGB	ePRO_Lsk1as_Cdk9as_3MBPP1_combinedFexact_Pval
SPNCRNA.1694	2	66	109	100	579	300	0.02	2.78007249595048	0.113989637305699	15.8449727748473	0.00513695955622772	0.125626360932355	0.175454545454545	0.0297429958305585	0.727376629798337	10	92	1
SPBC8E4.12c	62	126	182	100	287	300	0.62	86.1822473744648	0.439024390243902	61.0259816184251	0.358897312260288	0.67377654392473	1.41222222222222	1.03003528618703	1.93373868106398	49	113	1
SPNCRNA.1695	0	1	3	100	1250	300	0	0	8e-04	0.111202899838019	0.120791776113059	17.3080587281839	0	1.50989720141324	216.350734102299	0	100	1
SPNCRNA.1696	70	1137	20	100	1462	300	0.7	97.3025373582667	0.777701778385773	108.103366207103	0.047985765970924	0.0788575070832152	0.900087950747581	0.701551898494909	1.15289675355661	74	96	1
SPNCRNA.532	70	397	483	100	612	300	0.7	97.3025373582667	0.648692810457516	90.1706520336879	0.13560476616306	0.228915183961055	1.07909319899244	0.829901168917925	1.40096092584166	66	104	1
SPBPB2B2.06c	0	45	9	100	1989	300	0	0	0.0226244343891403	3.14487838908425	0.00202982372305869	0.108604324102592	0	0.0403731938516373	2.16014000640055	2	98	1
SPBPB2B2.07c	0	0	0	53	257	300	0	0	0	0	NA	NA	NA	NA	NA	0	53	1
SPBPB2B2.09c	13	262	15	100	1277	300	0.13	18.0704712236781	0.205168363351605	28.5191461996486	0.0271988342590479	0.088627363472903	0.633625954198473	0.347329113488041	1.13177143154897	19	94	1
SPBPB2B2.10c	6	43	6	100	1259	300	0.06	8.34021748785143	0.034154090548054	4.74754238784235	0.0534912945630209	0.341623412464878	1.75674418604651	0.673455398548433	4.30103876293282	3	103	1
SPBPB2B2.12c	1	25	3	100	3312	300	0.01	1.39003624797524	0.00754830917874396	1.04924233693783	0.00201502960057811	0.275223236161762	1.3248	0.0667377803711471	9.11539358167756	0	101	1
SPNCRNA.1697	1	40	13	100	933	300	0.01	1.39003624797524	0.0428724544480171	5.95942657224111	0.00127611792778602	0.168327520214101	0.23325	0.0119061802662435	1.57049576359757	4	97	1
SPBPB2B2.14c	0	0	0	24	28	0	0	0	0	0	NA	NA	NA	NA	NA	0	24	1
SPBPB2B2.17c	0	0	0	0	29	64	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	1
SPBCPT2R1.04c	0	0	0	35	70	24	0	0	0	0	NA	NA	NA	NA	NA	0	35	1
SPBCPT2R1.06c	0	0	0	0	35	0	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	1
SPCP20C8.03	1	1	2	88	441	300	0.0113636363636364	1.57958664542641	0.00226757369614512	0.315200963259691	0.027408528703162	36.4849938072245	5.01136363636364	0.137354104069255	182.839571238477	0	89	1
SPCP20C8.04	0	0	2	100	36	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPCC1884.01	0	17	6	100	1593	300	0	0	0.0106716886377903	1.48340340336341	0.00541762860743838	0.297388981119444	0	0.0863028237164934	4.73740646923274	1	99	1
SPCC1884.02	0	540	16	100	3216	300	0	0	0.167910447761194	23.3401608801812	0.000168384658641818	0.00888388893399658	0	0.00541525062192086	0.28570586811733	14	86	1
SPNCRNA.1099	0	20	6	100	379	300	0	0	0.0527704485488127	7.33528363047619	0.00459577388787386	0.250708753220746	0	0.0174179830350419	0.950186174706629	5	95	1
SPNCRNA.1100	1	44	6	100	1169	300	0.01	1.39003624797524	0.0376390076988879	5.23195850392733	0.00116244621996113	0.152524184436484	0.265681818181818	0.0135889963113457	1.7830077160625	3	98	1
SPNCRNA.451	8	11	1	100	237	300	0.08	11.1202899838019	0.0464135021097046	6.45164503279647	0.267759586150358	1.94395698228357	1.72363636363636	0.634590219176349	4.60717804801206	4	104	1
SPCC757.04	6	612	40	100	2240	300	0.06	8.34021748785143	0.273214285714286	37.977776060752	0.00396837929443478	0.0226109309827211	0.219607843137255	0.0888916961953391	0.506484854012953	22	84	1
SPNCRNA.452	0	2	1	100	454	300	0	0	0.00440528634361234	0.612350770033145	0.0514242900386907	4.05388820080272	0	0.233466276775656	18.4046524316444	0	100	1
SPCC757.06	1	17	21	100	271	300	0.01	1.39003624797524	0.0627306273062731	8.71978458139448	0.0029153350293855	0.415929044001673	0.159411764705882	0.00790055792963471	1.12716770924453	5	96	1
SPNCRNA.453	1	4	0	100	1338	300	0.01	1.39003624797524	0.00298953662182362	0.415556426898427	0.0106420142837121	2.34682041637603	3.345	0.142390151116068	31.4004571711112	0	101	1
SPCC757.08	9	396	12	100	1451	300	0.09	12.5103262317771	0.272915230875258	37.936206354114	0.0110027874081894	0.0452304082724928	0.329772727272727	0.159650445292827	0.65629322403387	23	86	1
SPCC757.10	0	152	5	100	1034	300	0	0	0.147001934235977	20.433801711048	0.000598838241017142	0.0316968718582087	0	0.00619198741211725	0.327745655013878	12	88	1
SPCC757.12	194	4142	298	100	2447	300	1.94	269.667032107196	1.69268492031058	235.289339563279	0.0404453005810911	0.0542199503194321	1.14610816030903	0.989696505219299	1.3267621843165	184	110	1
SPNCRNA.454	3	76	55	100	1337	300	0.03	4.17010874392572	0.0568436798803291	7.90147755019582	0.00995690754518226	0.12933865116668	0.527763157894737	0.133123853879087	1.72925776609851	5	98	1
SPCC757.13	4	259	37	100	2442	300	0.04	5.56014499190095	0.106060606060606	14.7428086906465	0.00490715542403601	0.0428659772617679	0.377142857142857	0.119832735454959	1.04678716473237	9	95	1
SPCC613.01	17	325	41	100	1399	300	0.17	23.6306162155791	0.232308791994282	32.2917641595391	0.0310647035882457	0.0868462535785571	0.731784615384615	0.434595203199558	1.21497908756401	22	95	1
SPCC613.02	17	365	15	100	1815	300	0.17	23.6306162155791	0.201101928374656	27.9538969978491	0.0277001469573422	0.0772141997972436	0.845342465753425	0.502757667275762	1.40143772631997	19	98	1
SPCC613.03	13	1023	7	100	2946	300	0.13	18.0704712236781	0.347250509164969	48.2690794867165	0.00704100671617753	0.0224464844870924	0.374369501466276	0.20742805785859	0.661273432989741	29	84	1
SPCC613.06	72	1462	799	100	702	300	0.72	100.082609854217	2.08262108262108	289.491879564074	0.0385792849165241	0.0627655617545406	0.345718194254446	0.270826580113999	0.440614243516875	116	56	1
SPCC613.07	18	414	139	100	1553	300	0.18	25.0206524635543	0.266580811332904	37.0556990767385	0.0262855674694947	0.0709888233039048	0.675217391304348	0.408214862801253	1.10245642590964	24	94	1
SPCC613.08	94	522	165	100	1104	300	0.94	130.663407309672	0.472826086956522	65.7245399857857	0.143659941268807	0.225503691810967	1.98804597701149	1.58600575160763	2.48956075759308	62	132	0.040050079619714
SPCC613.09	37	292	120	100	1834	300	0.37	51.4313411750838	0.159214830970556	22.1314386264324	0.0886074338682489	0.180451914107464	2.32390410958904	1.62506033714369	3.30948810473089	18	119	0.40596883894281
SPCC613.10	24	1185	189	100	1384	300	0.24	33.3608699514057	0.85621387283237	119.016831925626	0.013214604849922	0.0307773294951364	0.280303797468354	0.18289013112292	0.425958240212688	57	67	1
SPNCRNA.1105	4	77	121	100	3552	300	0.04	5.56014499190095	0.0216779279279279	3.01331056008146	0.0161954755087901	0.147329923447304	1.84519480519481	0.575263290072224	5.23315888084825	2	102	1
SPCC330.02	26	458	78	100	1992	300	0.26	36.1409424473562	0.229919678714859	31.9596687536475	0.037423233200428	0.085479079497865	1.13082969432314	0.745470805352526	1.70274326359747	23	103	1
SPNCRNA.1106	49	53	6	100	504	288	0.49	68.1117761507867	0.10515873015873	14.6174446711682	0.616121378627895	1.38688363853229	4.65962264150943	3.10525174828459	6.98989353820275	14	135	1.87664171356121e-07
SPNCRNA.1107	5	9	20	100	193	300	0.05	6.95018123987619	0.0466321243523316	6.48203431698298	0.162500866268345	1.80674945735204	1.07222222222222	0.313626671897906	3.48702645268943	4	101	1
SPNCRNA.1108	0	13	1	100	640	154	0	0	0.0203125	2.8235111286997	0.00711390234765344	0.395564521747562	0	0.045528975024982	2.5316129391844	1	99	1
SPNCRNA.1109	0	3	13	33	357	258	0	0	0.00840336134453781	1.16809768737415	0.0327971598819604	2.22593021867193	0	0.354805638723026	24.0805178201782	0	33	1
SPCC330.20	7	66	9	100	215	300	0.07	9.73025373582667	0.306976744186047	42.6708801704027	0.0445771387333487	0.239665338856775	0.228030303030303	0.0958408482766998	0.515280478542065	25	82	1
SPNCRNA.1111	2	43	20	100	671	300	0.02	2.78007249595048	0.0640834575260805	8.90783288568335	0.00779588264304348	0.195667063440159	0.312093023255814	0.0523103725348218	1.31292599568347	6	96	1
SPCC330.08	66	1343	459	100	2689	300	0.66	91.7423923663657	0.499442171811082	69.4242722584881	0.0380688414561514	0.063324833438541	1.32147431124348	1.02367114675591	1.70280477116237	55	111	1
SPCC330.09	43	3120	155	100	2057	300	0.43	59.7715586629353	1.51677199805542	210.836805721086	0.0100741163861814	0.0187879676097962	0.283496794871795	0.207224574063752	0.386468493733507	86	57	1
SPCC330.10	31	422	58	100	1129	300	0.31	43.0911236872324	0.37378210806023	51.9570679048318	0.0500913960580251	0.107125751740206	0.82936018957346	0.565531861495104	1.20944973714693	35	96	1
SPCC330.11	74	1226	34	100	3977	300	0.74	102.862682350168	0.308272567261755	42.8510042750224	0.0473845153530278	0.0767686279211972	2.40047308319739	1.88448217558992	3.05308833242601	41	133	0.000310357303069049
SPCC330.13	8	139	19	100	780	300	0.08	11.1202899838019	0.178205128205128	24.7711587780203	0.0261937710668229	0.121072612411677	0.448920863309353	0.204311414321219	0.944366376811084	16	92	1
SPNCRNA.456	0	0	11	100	2	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPCC320.13c	11	319	18	100	1210	300	0.11	15.2903987277276	0.263636363636364	36.6464101738926	0.017938433411754	0.0644966790299583	0.417241379310345	0.217055044282223	0.780409816262495	23	88	1
SPCC320.11c	26	885	123	100	1042	300	0.26	36.1409424473562	0.849328214971209	118.059700523809	0.019474396319476	0.0439877730592209	0.306124293785311	0.20292320964894	0.458352595277082	57	69	1
SPNCRNA.1113	0	8	2	100	1419	300	0	0	0.00563777307963354	0.783670893854962	0.0116892782926356	0.673070909790981	0	0.165870858972499	9.55087620993402	0	100	1
SPNCRNA.1114	11	77	176	100	170	300	0.11	15.2903987277276	0.452941176470588	62.9604653494667	0.0718791663215344	0.276766985649236	0.242857142857143	0.122194582746608	0.470503875603701	34	77	1
SPCC320.07c	1	6	1	100	2085	300	0.01	1.39003624797524	0.00287769784172662	0.400010431072011	0.00755953402951306	1.38050834161111	3.475	0.157616284515347	28.7835989225916	0	101	1
SPCC320.04c	20	501	21	100	2465	300	0.2	27.8007249595048	0.203245436105477	28.2518523422148	0.024827363830476	0.0634796500861213	0.984031936127744	0.611994518421234	1.56477337462289	20	100	1
SPNCRNA.1115	0	2914	115	100	3500	240	0	0	0.832571428571429	115.730446474281	3.11932844977767e-05	0.00164404502842018	0	0.00109176495742218	0.0575415759947064	45	55	1
SPNCRNA.458	0	205	17	100	2568	300	0	0	0.0798286604361371	11.0964731633537	0.000443848524262175	0.0234657911337615	0	0.0113980301030527	0.602601516314995	7	93	1
SPCC1235.01	413	3157	85	100	2120	300	4.13	574.084970413773	1.48915094339623	206.997379002728	0.117906095031741	0.145133360234332	2.77339246119734	2.49960921467292	3.07682723696784	306	207	3.9159884104454e-18
SPCC1235.02	56	1451	200	100	1888	300	0.56	77.8420298866134	0.76853813559322	106.829586642589	0.0292684705670581	0.050771531337576	0.728656099241902	0.552588724306057	0.958566511653434	67	89	1
SPCC1235.03	42	530	106	100	1629	300	0.42	58.38152241496	0.325352977286679	45.2252431815148	0.0571115500439361	0.109568080712796	1.29090566037736	0.93034715021572	1.78486403481145	34	108	1
SPNCRNA.1117	3	34	25	100	539	300	0.03	4.17010874392572	0.0630797773654917	8.76831770522414	0.0216350687008803	0.299112990062463	0.475588235294118	0.116613020297745	1.61221901643668	6	97	1
SPCC1235.16	0	225	92	55	1458	300	0	0	0.154320987654321	21.4511766662845	0.000404356298087906	0.0213715294850604	0	0.0107191178656758	0.566539817985783	7	48	1
SPCC1235.06	17	285	56	100	1117	300	0.17	23.6306162155791	0.255147717099373	35.4664575356261	0.0353597042166502	0.0992230837430829	0.666280701754386	0.394967896099983	1.10832184541024	23	94	1
SPCC1235.07	21	109	32	100	1330	300	0.21	29.19076120748	0.0819548872180451	11.3920263931805	0.117314050577227	0.313472782681232	2.56238532110092	1.56027687267711	4.16918800966039	9	112	1
SPCC1235.09	44	832	71	100	1963	300	0.44	61.1615949109105	0.423841059602649	58.9154436227916	0.0385677754719807	0.072273139946966	1.038125	0.757085432514981	1.41872173715894	42	102	1
SPCC1235.11	74	2110	481	100	1324	300	0.74	102.862682350168	1.59365558912387	221.523903567051	0.0276139150554369	0.0444732366222899	0.464341232227488	0.365608235333984	0.588825652879118	106	68	1
SPCC1235.13	0	5	3	68	1749	300	0	0	0.0028587764436821	0.397380288157587	0.0190383591688732	1.16008855872718	0	0.489677796858224	29.8381601354977	0	68	1
SPCC1235.18	0	15	2005	100	1624	300	0	0	0.00923645320197044	1.28390047534659	0.00615095181701504	0.339527058120729	0	0.0998914575083243	5.51391942388064	0	100	1
SPCC1235.14	478	3767	231	100	1539	300	4.78	664.437326532164	2.44769330734243	340.238242113237	0.115235791717419	0.139713699339184	1.9528590390231	1.77347883453107	2.15019383283004	410	168	2.35171318779012e-06
SPCC1235.15	89	1085	153	100	1556	300	0.89	123.713226069796	0.697300771208226	96.9273347720523	0.0656747826535878	0.102335672020311	1.27635023041475	1.02189961808983	1.59234305663604	77	112	1
SPCC548.04	16	435	3	100	2221	300	0.16	22.2405799676038	0.195857721746961	27.2249332674124	0.021558160427492	0.0617865578751882	0.816919540229885	0.478806743094598	1.37227945040793	18	98	1
SPNCRNA.1120	2	26	4	100	1134	300	0.02	2.78007249595048	0.0229276895943563	3.18703196184799	0.0126267060000113	0.332593862792864	0.872307692307692	0.143186846040128	3.77161440407107	2	100	1
SPNCRNA.1121	0	20	3	100	2053	300	0	0	0.00974184120798831	1.35415124011226	0.00459577388787386	0.250708753220746	0	0.0943512379180504	5.14705070362192	0	100	1
SPCC1529.01	4	351	48	100	2567	300	0.04	5.56014499190095	0.136735488897546	19.0067285952204	0.00362867620526237	0.0315544302399624	0.292535612535613	0.0931481181890849	0.810002224259836	12	92	1
SPCC794.02	1	38	4	100	2313	300	0.01	1.39003624797524	0.0164288802421098	2.28367390501769	0.0013417190345932	0.177523570277566	0.608684210526316	0.0310339612701407	4.1061201805201	1	100	1
SPCC794.03	3	56	4	100	1841	300	0.03	4.17010874392572	0.0304182509505703	4.22824714213	0.0134015181378043	0.177272425514119	0.98625	0.246721948916977	3.26358535371494	3	100	1
SPCC794.16	0	11	10	100	1420	300	0	0	0.00774647887323944	1.07678864279772	0.00843437698064696	0.473726222726494	0	0.119768153125187	6.72691236271622	0	100	1
SPNCRNA.1122	0	6	1	100	481	300	0	0	0.0124740124740125	1.73393294965726	0.0157393406208896	0.93492067967121	0	0.0757062283864788	4.49696846921852	1	99	1
SPCC794.06	33	968	62	100	2958	300	0.33	45.8711961831829	0.327248140635565	45.4886777565933	0.0237001343197059	0.0487813378450125	1.00840909090909	0.701049973176899	1.44295197345547	32	101	1
SPCC794.07	53	3157	334	100	1841	300	0.53	73.6719211426876	1.7148288973384	238.367432637579	0.0126686529577018	0.0221896161360848	0.309068736141907	0.23322990095129	0.408510833065321	96	57	1
SPCC794.08	243	1613	13	100	2416	123	2.43	337.778808257983	0.667632450331126	92.8033306284793	0.131329544802391	0.172773624159678	3.63972721636702	3.17292180242577	4.17421075969782	137	206	1.08577330975586e-24
SPCC794.10	12	1004	40	100	1824	300	0.12	16.6804349757029	0.550438596491228	76.5129601407423	0.00645259818870646	0.0216076777894625	0.21800796812749	0.117695390962006	0.394124042879797	39	73	1
SPCC794.15	5	292	404	100	773	300	0.05	6.95018123987619	0.377749029754204	52.5084843995821	0.00625303586880029	0.0428558593861612	0.13236301369863	0.0483359672658262	0.331275793055026	28	77	1
SPCC553.12c	336	1008	72	100	1292	300	3.36	467.05217931968	0.780185758513932	108.448648448842	0.294037944304316	0.377833241134631	4.30666666666667	3.79897024041176	4.88160547545943	191	245	7.87614531031542e-35
SPCC553.11c	33	663	93	100	1150	300	0.33	45.8711961831829	0.576521739130435	80.1386115137029	0.0345062620945578	0.0714249580614077	0.572398190045249	0.396822014087414	0.821387017706189	48	85	1
SPNCRNA.1125	10	54	20	100	427	300	0.1	13.9003624797524	0.126463700234192	17.5789127378602	0.08865091657921	0.375966037996413	0.790740740740741	0.378539413793226	1.60537498224469	12	98	1
SPCC553.09c	5	568	181	100	2283	300	0.05	6.95018123987619	0.248795444590451	34.5834686311842	0.00322728600080917	0.0219360707352041	0.200968309859155	0.0736789393984734	0.50080049488471	20	85	1
SPCC553.08c	57	1100	52	100	3144	300	0.57	79.2320661345886	0.349872773536896	48.6335837395917	0.0393268124642455	0.0681222369769958	1.62916363636364	1.23643498387588	2.14176313055675	40	117	1
SPCC553.07c	18	199	8	100	1666	300	0.18	25.0206524635543	0.119447779111645	16.6036742705326	0.0540677998570846	0.149423697560397	1.50693467336683	0.90076954561903	2.48939880135621	12	106	1
SPNCRNA.1128	3	95	5	100	798	300	0.03	4.17010874392572	0.119047619047619	16.5480505711338	0.00800281390840163	0.102899050646916	0.252	0.063862454989045	0.821134424162386	10	93	1
SPNCRNA.1129	8	64	66	100	948	300	0.08	11.1202899838019	0.0675105485232067	9.38421095679486	0.0555228721123204	0.269929278492672	1.185	0.526356827624798	2.55892956011053	6	102	1
SPCC553.01c	17	784	76	100	2382	300	0.17	23.6306162155791	0.329135180520571	45.7509831407467	0.0129774841832199	0.0357156222896874	0.516505102040816	0.309123673244297	0.850746122940353	28	89	1
SPCC736.02	17	259	20	100	1031	300	0.17	23.6306162155791	0.251212415130941	34.9194362973411	0.0388513101149082	0.109352170551082	0.676718146718147	0.400557007284704	1.12742087838165	23	94	1
SPCC736.05	12	153	16	100	1844	300	0.12	16.6804349757029	0.0829718004338395	11.5333810162804	0.0415045032747377	0.144784884155238	1.44627450980392	0.765343040386163	2.66983326382259	8	104	1
SPNCRNA.462	4	3	14	100	43	300	0.04	5.56014499190095	0.0697674418604651	9.69792731145515	0.253716790119337	7.46861872267986	0.573333333333333	0.109098219751315	3.21150605075234	6	98	1
SPCC736.06	4	519	11	100	4099	300	0.04	5.56014499190095	0.126616247865333	17.600117411543	0.00245885903721929	0.0212934825048771	0.315915221579961	0.100788631935619	0.87281984787491	11	93	1
SPCC736.08	19	1803	5	100	3162	300	0.19	26.4106887115295	0.570208728652751	79.2610801739201	0.00651390855233954	0.0168416802874018	0.333211314475874	0.205969788424976	0.532533930687646	43	76	1
SPNCRNA.1131	0	2	40	100	338	300	0	0	0.00591715976331361	0.82250665560665	0.0514242900386907	4.05388820080272	0	0.173814100330775	13.7021421187132	0	100	1
SPCC736.11	9	892	24	100	2792	300	0.09	12.5103262317771	0.319484240687679	44.4094675212719	0.00490650596734798	0.0199854290793067	0.281704035874439	0.136989646608356	0.557993179894244	26	83	1
SPCC736.14	1	494	5	100	3900	300	0.01	1.39003624797524	0.126666666666667	17.6071258076864	0.000105474983091914	0.0131861668904022	0.0789473684210526	0.00411352434058463	0.514260508725687	11	90	1
SPCC736.15	123	3100	269	100	2405	300	1.23	170.974458500954	1.28898128898129	179.173071464584	0.0329912801725306	0.04768438999568	0.954241935483871	0.79344028814936	1.1468095793961	125	98	1
SPCC594.01	1	4241	190	100	5322	300	0.01	1.39003624797524	0.796880871852687	110.769329719335	1.23058248130094e-05	0.00153200708722145	0.0125489271398255	0.000654915996548362	0.0815334171819258	44	57	1
SPCC594.03	0	20	4	100	1012	300	0	0	0.0197628458498024	2.74710720943723	0.00459577388787386	0.250708753220746	0	0.0465092317452835	2.53717258259395	1	99	1
SPCC1682.01	37	994	229	100	593	300	0.37	51.4313411750838	1.67622259696459	233.001016945596	0.0264166830235373	0.052220764449164	0.220734406438632	0.156650930329576	0.309669133183542	85	52	1
SPCC1682.04	101	758	1	100	2845	183	1.01	140.393661045499	0.266432337434095	37.0350606666162	0.107650076219842	0.164776289702488	3.79083113456464	3.06264466845451	4.68788544203578	42	159	5.72011444289356e-15
SPCC1682.06	0	187	75	66	860	300	0	0	0.217441860465116	30.2252067873686	0.000486622771486863	0.0257354999010074	0	0.00634084217391973	0.33534136234646	11	55	1
