WT_3MBPP1_combined_pr_counts	WT_3MBPP1_combinedgb_counts	WT_3MBPP1_combinedterm_counts	WT_3MBPP1_combinedpr_map	WT_3MBPP1_combinedgb_map	WT_3MBPP1_combinedterm_map	WT_3MBPP1_combinedpr_density	WT_3MBPP1_combinedpr_densityRPKM	WT_3MBPP1_combinedgb_density	WT_3MBPP1_combinedgb_densityRPKM	WT_3MBPP1_combinedpause_index_CI_low	WT_3MBPP1_combinedpause_index_CI_high	WT_3MBPP1_combinedpause_index_scaled	WT_3MBPP1_combinedpause_index_CI_low_scaled	WT_3MBPP1_combinedpause_index_CI_high_scaled	WT_3MBPP1_combined_ExpPR	WT_3MBPP1_combined_ExpGB	WT_3MBPP1_combinedFexact_Pval
SPBC14C8.17c	84	1359	212	100	2128	300	0.84	43.6442513428791	0.638627819548872	33.1814679416021	0.0492642724215027	0.0774534952402923	1.31532008830022	1.04834371712958	1.64821037871342	71	113	1
SPBC15C4.01c	15	954	223	100	1176	300	0.15	7.7936163112284	0.811224489795918	42.1491494382761	0.00909524998988528	0.0267141773884608	0.184905660377358	0.106960139881051	0.3141587260883	51	64	1
SPBC15C4.04c	44	1846	129	100	2184	300	0.44	22.8612745129366	0.845238095238095	43.916409372795	0.0174604963121865	0.0324268458979951	0.52056338028169	0.381337239458154	0.708202314412213	65	79	1
SPBC15C4.06c	9	1125	98	100	2107	300	0.09	4.67616978673704	0.533934504034172	27.7418710651225	0.00389319895207202	0.0158338422756411	0.16856	0.0820297019201574	0.333619056747759	37	72	1
SPBC21H7.03c	34	703	183	100	1583	300	0.34	17.665530305451	0.444093493367025	23.0739619574376	0.0337285827716609	0.0690070787477408	0.765604551920341	0.533923465275391	1.09238205657674	41	93	1
SPBC21H7.06c	130	105	69	100	734	300	1.3	67.5446746973128	0.143051771117166	7.43260411152573	0.94991807894853	1.61408655976522	9.08761904761905	6.97239869948221	11.8473953486767	28	202	9.87756455136705e-37
SPBC21H7.07c	82	1114	1569	100	871	300	0.82	42.6051025013819	1.27898966704937	66.453031540057	0.0584262733814702	0.0926160633576168	0.641131059245961	0.508892841152605	0.806685911844842	102	80	1
SPBC16H5.13	36	1681	276	100	3663	300	0.36	18.7046791469482	0.458913458913459	23.8439694588679	0.0151644027387786	0.0301049280688165	0.784461629982154	0.55547207232146	1.10274351516075	42	94	1
SPBC16H5.06	467	4154	239	100	1031	300	4.67	242.641254489578	4.02909796314258	209.341624033901	0.10204340387718	0.123844268994693	1.15906836783823	1.05206749397372	1.27683441333529	454	113	1
SPBC16H5.15	38	85	78	100	552	300	0.38	19.7438279884453	0.153985507246377	8.00069307312095	0.299469646200609	0.665471089497457	2.46776470588235	1.65307244702736	3.67340041402596	18	120	0.47722313222774
SPBC16H5.04	181	555	432	100	714	300	1.81	94.0429701554894	0.777310924369748	40.387087327094	0.274758517336173	0.386974102461979	2.32854054054054	1.96177581378028	2.76299509157853	122	159	1.48264613658325e-06
SPBC16H5.02	354	16382	3532	100	3043	300	3.54	183.92934494499	5.38350312191916	279.713051616921	0.019421005283002	0.0240401407035149	0.657564399951166	0.590981190761751	0.731541481607959	382	72	1
SPBC12D12.02c	59	153	133	100	483	300	0.59	30.6548908241651	0.316770186335404	16.4585686075631	0.282324548409808	0.525865019052917	1.86254901960784	1.36362756881937	2.53992804202559	38	121	1
SPBC12D12.04c	15	3401	135	100	3840	300	0.15	7.7936163112284	0.885677083333333	46.0175157543191	0.002559157034038	0.00746963379675992	0.169361952366951	0.0982716301070591	0.286833937795581	54	61	1
SPBC12D12.05c	30	1461	300	100	1623	300	0.3	15.5872326224568	0.900184842883549	46.7713018307854	0.0140473331503263	0.029833566261938	0.333264887063655	0.227988217029797	0.484198780431253	61	69	1
SPBC12D12.07c	46	1002	44	100	969	300	0.46	23.9004233544338	1.03405572755418	53.7268905665694	0.0337578229552259	0.0622354320981581	0.444850299401198	0.327113304436139	0.603061337031152	74	72	1
SPBC12D12.08c	16	130	64	100	337	300	0.16	8.31319073197696	0.385756676557863	20.0429301772442	0.0705665687293774	0.211519754615105	0.414769230769231	0.237809336618002	0.712821573052903	32	84	1
SPNCRNA.1503	3	671	50	100	3069	300	0.03	1.55872326224568	0.218637992831541	11.3598708479076	0.00115156691214379	0.0142926734230693	0.137213114754098	0.0353415885336929	0.438642147353996	18	85	1
SPBC24C6.08c	27	1690	11	100	2520	300	0.27	14.0285093602111	0.670634920634921	34.8444750422645	0.0107051671686442	0.0236731026191981	0.402603550295858	0.269770212649834	0.596562186003793	50	77	1
SPBC24C6.09c	11	211	35	100	2411	300	0.11	5.71531862823416	0.0875155537121526	4.54708431264812	0.0269700031958016	0.0980788701106259	1.25691943127962	0.650246777050777	2.36468155836719	8	103	1
SPBC24C6.10c	27	660	95	100	1572	300	0.27	14.0285093602111	0.419847328244275	21.814193237535	0.0272758611389041	0.0609251939966768	0.643090909090909	0.428776537103573	0.95774404962776	37	90	1
SPBC19G7.01c	32	2076	20	100	3870	300	0.32	16.6263814639539	0.536434108527132	27.8717441207755	0.0106892676121847	0.0221051277799721	0.596531791907514	0.413674656591548	0.855468445084919	46	86	1
SPBC19G7.03c	1173	1740	1700	100	291	300	11.73	609.460795538061	5.97938144329897	310.673364983675	0.625585498618443	0.726451036891372	1.96174137931034	1.82045380097967	2.11397251735389	1090	183	4.32372731924973e-05
SPBC19G7.05c	126	16263	584	100	6240	300	1.26	65.4663770143186	2.60625	135.414083407593	0.00647519474608567	0.00926363627637291	0.483453237410072	0.404052152155746	0.57805090364567	163	63	1
SPBC19G7.07c	82	1523	4	100	4023	300	0.82	42.6051025013819	0.37857320407656	19.6696953219005	0.0428289843446682	0.0675959533312322	2.16602757715036	1.723010040186	2.71938520251547	49	133	0.00306750175364741
SPBC19G7.08c	101	1783	440	100	1798	300	1.01	52.4770164956046	0.991657397107898	51.5239817683361	0.0461074874630476	0.0695269891962215	1.01849691531127	0.829012624585596	1.25009526574806	100	101	1
SPNCRNA.1507	2	4	13	100	523	300	0.02	1.03914884149712	0.00764818355640535	0.397380054109797	0.0638181358093923	3.14803144559117	2.615	0.333768850283122	16.4642044604418	0	102	1
SPBC19G7.10c	110	3108	366	100	2578	300	1.1	57.1531862823416	1.2055857253685	62.6391504921073	0.0291221680051122	0.0429764180995651	0.912419562419563	0.750769491171794	1.10793205860679	114	96	1
SPBC19G7.18c	17	215	37	100	926	300	0.17	8.83276515272552	0.232181425485961	12.0635529655443	0.0466465943965588	0.13218587290352	0.732186046511628	0.431947464112134	1.2240411830866	22	95	1
SPBC19G7.14c	101	1006	32	100	1408	300	1.01	52.4770164956046	0.714488636363636	37.1230019370065	0.0813694058101432	0.123760333601722	1.41359840954274	1.14568123380682	1.74254549711225	83	118	1
SPBC19G7.19	383	292	780	100	260	300	3.83	198.997003146699	1.12307692307692	58.3522041763768	1.12319042455436	1.53181321814474	3.41027397260274	2.92029510384134	3.98271436717632	255	228	1.16570442183056e-15
SPNCRNA.1508	8	485	9	100	1572	93	0.08	4.15659536598848	0.30852417302799	16.0301268487946	0.00762226907224794	0.0341401226147101	0.259298969072165	0.119822069815738	0.536682727503243	25	83	1
SPBC36B7.05c	109	547	100	100	1042	300	1.09	56.6336118615931	0.524952015355086	27.2751639298908	0.161344282716662	0.245917678909064	2.0763802559415	1.68120742590761	2.56246221423245	71	138	0.00415792044221053
SPBC36B7.06c	11	107	394	100	757	300	0.11	5.71531862823416	0.141347424042272	7.34405059710647	0.0523567928720422	0.196627790789889	0.778224299065421	0.396340922041359	1.48847237627946	13	98	1
SPBC36B7.08c	19	1486	7	100	1923	300	0.19	9.87191399422264	0.772750910036402	40.1501606465086	0.00789919965681003	0.0204457903153361	0.245874831763122	0.151901609400457	0.393172547763914	51	68	1
SPNCRNA.1509	9	64	144	100	654	300	0.09	4.67616978673704	0.0978593272171254	5.08452032536817	0.0653916692987574	0.29214596752283	0.9196875	0.427661517213874	1.91063462759931	9	100	1
SPBC1921.01c	340	620	1685	100	450	300	3.4	176.65530305451	1.37777777777778	71.5858090809127	0.479378207329233	0.627274228249716	2.46774193548387	2.15720193298155	2.82273402712372	254	186	2.05738004704168e-09
SPBC1921.03c	57	1512	171	100	1788	300	0.57	29.6157419826679	0.845637583892617	43.9371657814219	0.028664968892023	0.0494652406425041	0.674047619047619	0.512529643789371	0.884438502687973	71	86	1
SPBC1921.04c	20	4	8	100	256	300	0.2	10.3914884149712	0.015625	0.811835032419625	1.61865510895893	17.2518631801425	12.8	4.14375707893485	44.1647697411647	1	119	0.000617369686646276
SPNCRNA.1510	2	229	28	100	909	300	0.02	1.03914884149712	0.251925192519252	13.089388597516	0.00150331001477486	0.0355060476572582	0.0793886462882096	0.0136650880343035	0.322749973204477	20	82	1
SPNCRNA.1511	4758	1468	3219	100	113	300	47.58	2472.13509392165	12.9911504424779	674.986946600784	3.05561140795627	3.43799047927648	3.6624931880109	3.45284089099058	3.88492924158242	4510	348	6.30759470204721e-16
SPBC1921.06c	124	4426	5007	100	1403	300	1.24	64.4272281728215	3.15466856735567	163.908509353751	0.0233374652463444	0.0336091285141709	0.393068233167646	0.327424637406211	0.471536073053818	170	54	1
SPBC1921.07c	174	750	165	100	1112	300	1.74	90.4059492102495	0.674460431654676	35.0432388094802	0.196031557226807	0.274466315413723	2.57984	2.1798709163621	3.0520654274006	110	164	2.78008753974547e-09
SPBC21D10.12	539	1395	704	100	1813	300	5.39	280.050612783474	0.769442912300055	39.9782855457386	0.34937483827239	0.427280064194945	7.00506810035842	6.33416581787843	7.74658756385435	277	362	5.76700038019782e-82
SPBC21D10.10	104	490	140	100	909	300	1.04	54.0357397578503	0.539053905390539	28.0078620645538	0.170765106804162	0.263584383879388	1.92930612244898	1.55225482084983	2.39598204946363	71	133	0.0647916266846124
SPNCRNA.572	80	142	0	100	681	300	0.8	41.5659536598848	0.208516886930984	10.8340040743459	0.424391166135985	0.74731490936352	3.83661971830986	2.89010384138606	5.08921453276557	31	149	4.26946448617091e-10
SPBC21D10.07	23	574	265	100	1321	300	0.23	11.9502116772169	0.434519303557911	22.5765115450169	0.0257803713006371	0.0617218330601894	0.529320557491289	0.340558704881417	0.815345414725102	37	86	1
SPNCRNA.107	4332	6	15	61	319	300	71.016393442623	3689.83014866027	0.0188087774294671	0.977255963790395	314.297583601553	1777.1826332874	3775.70491803279	1643.62178965402	9293.79114784722	81	4312	0
SPNCRNA.1513	0	52	82	100	830	300	0	0	0.0626506024096386	3.25516504565363	0.00175540185204023	0.0937274199558428	0	0.0145698353719339	0.777937585633495	5	95	1
SPNCRNA.1514	0	4	1	100	499	300	0	0	0.00801603206412826	0.416492521642132	0.0240893601812892	1.52670069174082	0	0.120205907304633	7.61823645178669	0	100	1
SPBC12C2.11	1067	12294	1390	100	2622	300	10.67	554.385906938714	4.68878718535469	243.617388584394	0.0814859565053338	0.0924374463669	2.27564177647633	2.13656177956985	2.42370984374012	961	206	7.43132852514128e-14
SPBC12C2.08	140	2133	210	100	2684	300	1.4	72.7404189047984	0.794709388971684	41.2910670438405	0.0551042265682054	0.0781334525965372	1.76165025785279	1.47899744109063	2.09710186769106	106	134	0.0906229805005762
SPNCRNA.1517	281	1158	82	100	1591	300	2.81	146.000412230345	0.72784412319296	37.8169188703226	0.212536549204728	0.277003006878494	3.86071675302245	3.38145649784722	4.40711783943684	160	221	5.47853087956342e-28
SPBC12C2.06	186	2867	668	100	1514	300	1.86	96.6408422592322	1.89365918097754	98.38968720516	0.0557715339656587	0.0754385493358573	0.982225322636903	0.844381024240072	1.14213963694488	187	99	1
SPNCRNA.1518	3	577	453	100	1818	300	0.03	1.55872326224568	0.317381738173817	16.4903432767832	0.00133858179592336	0.0166296793452936	0.0945233968804159	0.0243354170498867	0.302327570497438	24	79	1
SPBC12C2.04	308	2595	169	100	1381	300	3.08	160.028921590557	1.87907313540912	97.6318335874376	0.105273201554538	0.133793336146011	1.63910597302505	1.45382291346817	1.84768597217641	266	142	0.0889456628017941
SPBC12C2.14c	0	0	0	100	135	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPBC17F3.02	420	2964	260	100	2152	300	4.2	218.221256714395	1.37732342007435	71.5622018168556	0.127760759755564	0.15714436263762	3.04939271255061	2.74941154993975	3.38174668396158	301	219	1.9059902017781e-22
SPNCRNA.1519	8	38	28	100	585	300	0.08	4.15659536598848	0.064957264957265	3.37501333135817	0.0907765236511633	0.469579382325183	1.23157894736842	0.531042663359305	2.74703938660232	6	102	1
SPNCRNA.08	8	38	28	100	581	300	0.08	4.15659536598848	0.0654044750430293	3.39824922348456	0.0907765236511633	0.469579382325183	1.22315789473684	0.527411602413259	2.72825621130931	6	102	1
SPNCRNA.09	8	38	28	100	569	300	0.08	4.15659536598848	0.0667838312829526	3.46991704542096	0.0907765236511633	0.469579382325183	1.19789473684211	0.516518419575119	2.67190668543029	6	102	1
SPBC557.02c	75	480	134	100	649	300	0.75	38.968081556142	0.73959938366718	38.4276921354867	0.121544914711704	0.200583065795296	1.0140625	0.788826496478956	1.30178409701147	74	101	1
SPBC557.03c	127	1517	332	100	1825	300	1.27	65.9859514350672	0.831232876712329	43.1887340424968	0.0695499907707243	0.100704765064106	1.52785102175346	1.26928733156572	1.83786196241993	103	124	1
SPNCRNA.1521	4	146	457	100	527	300	0.04	2.07829768299424	0.277039848197343	14.3942818651404	0.00865080573558501	0.0765840481660002	0.144383561643836	0.045589746226533	0.403597933834821	22	82	1
SPBC365.20c	20	1077	5	100	3430	300	0.2	10.3914884149712	0.31399416909621	16.3143338526589	0.0116067727514969	0.0293793347390672	0.636954503249768	0.398112305376345	1.00771118155001	28	92	1
SPNCRNA.1522	28	47	52	100	445	300	0.28	14.5480837809597	0.10561797752809	5.48763994947917	0.363501482143196	0.972962315984354	2.65106382978723	1.61758159553722	4.32968230613038	12	116	1
SPBC365.02c	28	432	171	100	1260	300	0.28	14.5480837809597	0.342857142857143	17.8139801399506	0.0433478214481702	0.0962764459849043	0.816666666666667	0.546182550246944	1.21308321940979	32	96	1
SPBC365.03c	658	345	1900	100	354	300	6.58	341.879968852553	0.974576271186441	50.6364901576987	1.67081127560718	2.17733766057437	6.75165217391304	5.91467191564942	7.70777531843327	374	384	7.66557445900885e-52
SPBC365.04c	212	975	356	100	673	300	2.12	110.149777198695	1.44873699851412	75.2726686819979	0.186886799615116	0.252908156030909	1.46334358974359	1.25774816140973	1.70207189008802	184	128	1
SPBC365.05c	155	763	325	100	1203	300	1.55	80.5340352160268	0.634247714048213	32.9538888637699	0.170263739323297	0.242267837152745	2.44384010484928	2.04827278405927	2.91448208094753	98	157	1.53076500454947e-07
SPBC365.07c	109	452	111	100	1512	300	1.09	56.6336118615931	0.298941798941799	15.5322512022718	0.194530448684462	0.298720799825215	3.64619469026549	2.94130038410906	4.51665849335725	48	161	5.03259059342111e-14
SPBC365.08c	100	483	242	100	929	300	1	51.957442074856	0.519913885898816	27.013395610501	0.165921887397209	0.25812080598666	1.92339544513458	1.54141433392007	2.39794228761607	68	132	0.0861147144000499
SPBC365.09c	21	1660	263	100	1645	300	0.21	10.9110628357198	1.00911854103343	52.4312181424079	0.00801351731974973	0.0197631296173272	0.208102409638554	0.131822359909883	0.325103482205033	60	61	1
SPNCRNA.1523	100	370	73	100	1201	300	1	51.957442074856	0.308076602830974	16.0068722462088	0.21533684916367	0.338937956621147	3.24594594594595	2.58619555845568	4.07064485901997	47	153	2.33238858041799e-10
SPBC365.12c	106	2160	223	100	2501	300	1.06	55.0748885993474	0.863654538184726	44.8732806404194	0.0401755404025501	0.0598900691578414	1.22734259259259	1.00479026546778	1.49785062963761	95	111	1
SPBC365.13c	325	2018	308	100	2249	300	3.25	168.861686743282	0.897287683414851	46.6207728355089	0.14299003960836	0.181364405637705	3.62202675916749	3.21584599079202	4.07888548279198	200	225	4.87652906941565e-28
SPBC365.14c	71	2531	336	100	1670	300	0.71	36.8897838731478	1.51556886227545	78.7450813721321	0.0219923161972327	0.0357226476942336	0.468470960094824	0.367271680493786	0.596568216493701	103	68	1
SPNCRNA.1524	4	1392	676	100	2887	300	0.04	2.07829768299424	0.482161413231728	25.0518736987182	0.000919121173981289	0.00791633179372821	0.0829597701149425	0.0265350282928398	0.228544498884934	33	71	1
SPBC29A10.03c	27	577	293	100	1656	300	0.27	14.0285093602111	0.348429951690821	18.1035290321207	0.0311631305082734	0.0697719138284884	0.774904679376083	0.516061441217008	1.15542289299977	32	95	1
SPNCRNA.1525	27	221	20	100	1019	300	0.27	14.0285093602111	0.216879293424926	11.2684933253613	0.0801807973212602	0.184909391613403	1.24493212669683	0.817042324703642	1.88422670054058	22	105	1
SPNCRNA.1526	2	65	175	100	1069	300	0.02	1.03914884149712	0.0608044901777362	3.15924577630088	0.00521428186049791	0.127612882496478	0.328923076923077	0.0557406730887227	1.36418171388735	5	97	1
SPBC29A10.06c	4	212	153	100	1089	300	0.04	2.07829768299424	0.194674012855831	10.1147637464366	0.00598428816219046	0.0524758625250183	0.205471698113208	0.0651688980862541	0.571462142897449	16	88	1
SPBC29A10.09c	85	428	5	100	2599	300	0.85	44.1638257636276	0.16467872258561	8.55628518970311	0.156248582403615	0.252142745318406	5.16156542056075	4.06090065666995	6.55318995082537	26	159	1.47761458325942e-19
SPBC29A10.10c	55	4309	175	100	5819	300	0.55	28.5765931411708	0.740505241450421	38.4747581887875	0.00968910972462547	0.0167735492936498	0.742736133673706	0.563809294875956	0.97605283339748	65	90	1
SPBC29A10.11c	13	799	121	100	1947	300	0.13	6.75446746973128	0.410374935798665	21.3220319557319	0.00900554762283463	0.0287705370099805	0.316783479349186	0.17533801221659	0.560162355584321	32	81	1
SPNCRNA.25	7	137	22	100	426	300	0.07	3.63702094523992	0.321596244131455	16.7093182259513	0.0219376700688832	0.112819846157796	0.217664233576642	0.0934544744934424	0.480612544632211	26	81	1
SPNCRNA.1529	13	82	11	100	1824	300	0.13	6.75446746973128	0.0449561403508772	2.3358060581898	0.084288651869976	0.292389951160085	2.89170731707317	1.53742501010836	5.33319270915995	4	109	1
SPBC29A10.16c	3	2906	874	100	1439	300	0.03	1.55872326224568	2.01945795691452	104.925869818993	0.000266451955976643	0.00329218151396478	0.0148554714384033	0.0038342436465039	0.0473744919859532	68	35	1
SPBC2G5.02c	353	2478	312	100	2145	300	3.53	183.409770524242	1.15524475524476	60.0235624529106	0.127215913549999	0.159494526727875	3.05562953995157	2.72878134564748	3.42115759831292	242	211	4.50410947894586e-21
SPNCRNA.1530	0	10	67	100	582	300	0	0	0.0171821305841924	0.892739554550791	0.00929728784483565	0.525639636497703	0	0.0541102152569435	3.05922268441663	1	99	1
SPBC2G5.04c	129	834	316	100	1089	300	1.29	67.0251002765643	0.765840220385675	39.7910988892837	0.127916948426877	0.186917569929242	1.68442446043165	1.39301556836869	2.03553233652945	99	130	0.870754059888789
SPNCRNA.1532	24	556	219	100	1252	300	0.24	12.4697860979654	0.44408945686901	23.0737522313258	0.0280280484157629	0.0659211840020147	0.540431654676259	0.350911166165352	0.825333223705224	38	86	1
SPBC2G5.06c	316	4186	238	100	1729	300	3.16	164.185516956545	2.42105263157895	125.791701865441	0.0672172370926929	0.0847659542482335	1.30521739130435	1.16218602933266	1.46560334895196	294	122	1
SPBC2G5.07c	22	1319	632	100	2284	300	0.22	11.4306372564683	0.577495621716287	30.005195313807	0.0106742412883675	0.0258102159430869	0.38095526914329	0.243799671026314	0.589505332140106	44	78	1
SPBC25B2.02c	60	1913	135	100	4499	300	0.6	31.1744652449136	0.425205601244721	22.0925953965769	0.0240405316416507	0.0408323936726549	1.41108207004705	1.08158351855787	1.83704939133275	47	113	1
SPNCRNA.1533	3	506	120	100	997	300	0.03	1.55872326224568	0.507522567703109	26.3695744131165	0.00152573470428268	0.0189728770002108	0.0591106719367589	0.0152115750016983	0.189159583692102	34	69	1
SPBC25B2.04c	54	553	72	100	1100	300	0.54	28.0570187204222	0.502727272727273	26.1204231521776	0.0730742085683197	0.130176322676225	1.07414104882459	0.803816294251517	1.43193954943848	51	103	1
SPBC25B2.06c	189	1607	320	100	1054	300	1.89	98.1995655214779	1.5246679316888	79.2178457441116	0.100853328748783	0.137102777953093	1.23961418792782	1.06299408501217	1.4450632796256	174	115	1
