CDK9as_dis2ts_3MBPP1_18Cr2_pr_counts	CDK9as_dis2ts_3MBPP1_18Cr2gb_counts	CDK9as_dis2ts_3MBPP1_18Cr2term_counts	CDK9as_dis2ts_3MBPP1_18Cr2pr_map	CDK9as_dis2ts_3MBPP1_18Cr2gb_map	CDK9as_dis2ts_3MBPP1_18Cr2term_map	CDK9as_dis2ts_3MBPP1_18Cr2pr_density	CDK9as_dis2ts_3MBPP1_18Cr2pr_densityRPKM	CDK9as_dis2ts_3MBPP1_18Cr2gb_density	CDK9as_dis2ts_3MBPP1_18Cr2gb_densityRPKM	CDK9as_dis2ts_3MBPP1_18Cr2pause_index_CI_low	CDK9as_dis2ts_3MBPP1_18Cr2pause_index_CI_high	CDK9as_dis2ts_3MBPP1_18Cr2pause_index_scaled	CDK9as_dis2ts_3MBPP1_18Cr2pause_index_CI_low_scaled	CDK9as_dis2ts_3MBPP1_18Cr2pause_index_CI_high_scaled	CDK9as_dis2ts_3MBPP1_18Cr2_ExpPR	CDK9as_dis2ts_3MBPP1_18Cr2_ExpGB	CDK9as_dis2ts_3MBPP1_18Cr2Fexact_Pval
SPCC569.02c	11	7	0	100	529	0	0.11	34.5569748698537	0.0132325141776938	4.1570514536686	0.565927857386855	4.47568550412	8.31285714285714	2.99375836557646	23.6763763167948	1	110	0.174447567601138
SPCC569.01c	0	1	0	0	142	0	NA	NA	0.00704225352112676	2.21235434506106	0.120791776113059	17.3080587281839	NA	NA	NA	0	0	1
SPCP20C8.01c	0	0	0	0	105	0	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	1
SPCP20C8.02c	1	17	0	100	617	0	0.01	3.1415431699867	0.0275526742301459	8.65579155425834	0.0029153350293855	0.415929044001673	0.362941176470588	0.0179876171313085	2.56628220149032	2	99	1
SPNCRNA.1096	4	51	3	100	1427	300	0.04	12.5661726799468	0.035739313244569	11.2276595423491	0.0241237669762059	0.225917332967356	1.11921568627451	0.344246154750457	3.22384034144417	3	101	1
SPNCRNA.1097	9	137	3	100	1560	300	0.09	28.2738885298803	0.0878205128205128	27.5891932236012	0.0313313934536396	0.132829358942672	1.02481751824818	0.488769737876778	2.07213799950568	8	101	1
SPNCRNA.07	0	5	5	0	261	300	NA	NA	0.0191570881226054	6.01828193484042	0.0190383591688732	1.16008855872718	NA	NA	NA	0	0	1
SPCC757.02c	0	7	1	93	1947	300	0	0	0.00359527478171546	1.12947109347236	0.0134151780994594	0.782741335671289	0	0.280853244727393	16.387068608086	0	93	1
SPCC757.03c	2	80	3	100	1171	300	0.02	6.2830863399734	0.0683176771989752	21.4622932193797	0.00425384153375414	0.103145545644734	0.29275	0.0498124843602609	1.20783433949984	6	96	1
SPCC757.05c	7	394	21	100	1390	300	0.07	21.9908021899069	0.283453237410072	89.0480581996231	0.00772966422534653	0.0386747700641772	0.246954314720812	0.107442332732317	0.537579303892063	23	84	1
SPCC757.07c	9	209	12	100	1979	300	0.09	28.2738885298803	0.105608893380495	33.1774897689349	0.0206994252884308	0.0863482214254163	0.852200956937799	0.409641626458046	1.70883130200899	10	99	1
SPCC757.15	2	123	1	100	1574	300	0.02	6.2830863399734	0.0781448538754765	24.5495431962112	0.00278388935609129	0.0665575074137385	0.255934959349594	0.0438184184648769	1.04761516669224	7	95	1
SPCC757.09c	38	1495	9	100	2669	300	0.38	119.378640459495	0.560134881978269	175.968791275014	0.0181602097968683	0.0354256914756906	0.678408026755853	0.484695999478415	0.945511705486181	49	89	1
SPCC757.11c	35	680	26	100	1801	300	0.35	109.954010949535	0.377568017767907	118.614622742419	0.0360711027046165	0.0730969482279647	0.926985294117647	0.649640559710142	1.31647603758564	37	98	1
SPNCRNA.1101	0	56	3	100	2067	300	0	0	0.027092404450895	8.51119581612266	0.00162951508688572	0.0869233329225396	0	0.0336820768459279	1.79670529150889	2	98	1
SPNCRNA.1102	10	69	20	100	308	300	0.1	31.415431699867	0.224025974025974	70.3787268600917	0.070253516896086	0.290310500216551	0.446376811594203	0.216380832039945	0.894156340666976	20	90	1
SPNCRNA.22	2	4	6	100	239	300	0.02	6.2830863399734	0.0167364016736402	5.25781283679783	0.0638181358093923	3.14803144559117	1.195	0.152525344584448	7.52379515496289	1	101	1
SPCC613.04c	15	101	2	100	2324	300	0.15	47.1231475498005	0.0434595524956971	13.6530060313536	0.0829560165737797	0.261675406245607	3.45148514851485	1.92789782517464	6.08133644114791	4	111	1
SPCC613.05c	83	1132	259	100	556	300	0.83	260.748083108896	2.03597122302158	639.609148997293	0.0582839551951937	0.0921216262731543	0.407667844522968	0.324058790885277	0.512196242078738	122	61	1
SPNCRNA.1103	2	11	579	100	1644	300	0.02	6.2830863399734	0.00669099756690998	2.10200577067237	0.0278623380972679	0.863501028037994	2.98909090909091	0.458056838319084	14.1959569009446	0	102	1
SPNCRNA.1104	4	68	2	100	2821	300	0.04	12.5661726799468	0.0241049273307338	7.57266698188925	0.0182743894999811	0.167504599733104	1.65941176470588	0.515520527794467	4.72530475847085	2	102	1
SPCC613.11c	5	81	12	100	762	300	0.05	15.7077158499335	0.106299212598425	33.3943565313547	0.0220775639854989	0.158100632864788	0.47037037037037	0.168231037569502	1.20472682242969	10	95	1
SPCC613.12c	12	233	9	100	2348	300	0.12	37.6985180398404	0.0992333901192504	31.1745978963757	0.0274734106673689	0.094278266028215	1.20927038626609	0.645075682469823	2.21365368634249	10	102	1
SPCC330.01c	1	387	26	100	4126	300	0.01	3.1415431699867	0.0937954435288415	29.4662434993905	0.000134569245331349	0.0168455035497087	0.106614987080103	0.00555232706237148	0.69504547646098	8	93	1
SPCC330.19c	8	32	1	100	417	300	0.08	25.1323453598936	0.0767386091127098	24.1077653332313	0.106372420128084	0.56586262074751	1.0425	0.44357299193411	2.35964712851712	7	101	1
SPCC330.03c	49	641	61	100	730	300	0.49	153.935615329348	0.878082191780822	275.853311227599	0.0565235172451877	0.103092072899247	0.558034321372855	0.41262167588987	0.752572132164504	69	80	1
SPCC330.04c	5	38	2	100	1023	300	0.05	15.7077158499335	0.0371456500488759	11.6694663205762	0.0455984034810161	0.34919452091346	1.34605263157895	0.466471667610795	3.5722599489447	3	102	1
SPCC330.05c	0	0	1	100	836	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPCC330.06c	30	809	226	100	577	300	0.3	94.2462950996011	1.40207972270364	440.469397663647	0.0252894907671893	0.0540487561694707	0.213967861557478	0.145920361726682	0.311861323097846	75	55	1
SPNCRNA.1110	0	64	309	100	998	300	0	0	0.064128256513026	20.1461686251652	0.00142511423979771	0.0759029537004353	0	0.0142226401131812	0.757511477930345	6	94	1
SPCC330.07c	1	308	2	100	2156	300	0.01	3.1415431699867	0.142857142857143	44.8791881426672	0.00016898420983562	0.0211864450807208	0.07	0.00364329956405596	0.45677975594034	12	89	1
SPCC330.12c	26	656	57	100	724	300	0.26	81.6801224196543	0.906077348066298	284.648110429734	0.0262180832540155	0.0594692020747415	0.286951219512195	0.189818922759072	0.430557023021129	59	67	1
SPNCRNA.1112	1	9	264	100	572	300	0.01	3.1415431699867	0.0157342657342657	4.94298750522383	0.00526992812214453	0.847902870266008	0.635555555555556	0.0301439888586667	4.85000441792156	1	100	1
SPCC330.14c	70	256	64	90	389	300	0.777777777777778	244.342246554521	0.658097686375321	206.744229181644	0.2080289757323	0.358906322980329	1.18185763888889	0.899147461776274	1.55127288488164	63	97	1
SPCC320.14	2	203	1	100	1545	300	0.02	6.2830863399734	0.131391585760518	41.2772338839677	0.00169449907920068	0.0400942908906927	0.152216748768473	0.0261800107736506	0.619456794261202	11	91	1
SPNCRNA.457	0	0	0	100	5	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPCC320.12	1	82	7	100	1001	300	0.01	3.1415431699867	0.0819180819180819	25.7349190748161	0.000629634692181988	0.0806095457282941	0.122073170731707	0.0063026432687417	0.806901552740224	7	94	1
SPCC320.10	22	474	14	100	1781	300	0.22	69.1139497397075	0.26614261650758	83.6098519131778	0.0295083706796486	0.0723075861656696	0.82662447257384	0.525544081804542	1.28779810961058	25	97	1
SPCC320.09	14	183	5	100	1974	300	0.14	43.9816043798138	0.0927051671732523	29.1237284755606	0.0426200800164549	0.134793871060059	1.51016393442623	0.841320379524819	2.66083101472556	9	105	1
SPCC320.08	11	699	45	100	1627	300	0.11	34.5569748698537	0.429625076828519	134.968572576565	0.00823537834470959	0.0292512822902249	0.256037195994278	0.133989605668425	0.475918362861958	33	78	1
SPCC320.06	19	607	81	100	6372	300	0.19	59.6893202297473	0.0952605147520402	29.9265019488689	0.019252345429952	0.0502822798507896	1.99453047775947	1.22675945079654	3.20398687209231	10	109	1
SPCC320.05	14	260	64	100	2477	300	0.14	43.9816043798138	0.104965684295519	32.9754228581567	0.0301855223316919	0.0942608055158216	1.33376923076923	0.747695388156007	2.3348401526269	10	104	1
SPCC320.03	33	692	21	100	4985	300	0.33	103.670924609561	0.138816449348044	43.6097868331153	0.0330724520044398	0.0684059247617293	2.37723988439306	1.64866173242132	3.41003534937221	16	117	0.400426538650548
SPNCRNA.1116	4	359	124	100	2441	300	0.04	12.5661726799468	0.1470708725932	46.202949529915	0.00354828944455194	0.0308466076433701	0.271977715877437	0.0866137453415128	0.752965692574663	13	91	1
SPCC1235.04c	14	235	12	100	1378	300	0.14	43.9816043798138	0.170537010159652	53.5749379497006	0.0333439473478189	0.104460268321716	0.820936170212766	0.459479594452945	1.43946249747325	16	98	1
SPCC1235.05c	27	739	12	100	3916	300	0.27	84.821665589641	0.188712972420838	59.2849949596571	0.0243811713114575	0.0543641267348216	1.43074424898511	0.954766668556676	2.12889920293561	20	107	1
SPCC1235.08c	1	444	246	100	2809	300	0.01	3.1415431699867	0.158063367746529	49.6562893369205	0.000117328623058501	0.014675904347798	0.0632657657657658	0.0032957610217133	0.412246153129645	13	88	1
SPCC1235.10c	35	350	13	100	2674	300	0.35	109.954010949535	0.130890052356021	41.1196749998259	0.0695042898265642	0.143215112963416	2.674	1.85854470996233	3.82957212064175	15	120	0.0400953810604782
SPCC1235.12c	0	20	12	100	956	300	0	0	0.0209205020920502	6.57226604599728	0.00459577388787386	0.250708753220746	0	0.0439355983680741	2.39677568079034	2	98	1
SPNCRNA.1118	4	384	11	100	1805	300	0.04	12.5661726799468	0.212742382271468	66.8339377991631	0.00331855048793928	0.0288259228784369	0.188020833333333	0.059899836307304	0.520307907955787	18	86	1
SPCC1235.17	0	253	1	100	3989	300	0	0	0.0634244171471547	19.9250544499031	0.000359566045388272	0.0189978186625439	0	0.0143430895505382	0.757822986448876	5	95	1
SPNCRNA.1119	2	43	10	100	840	300	0.02	6.2830863399734	0.0511904761904762	16.0817090844557	0.00779588264304348	0.195667063440159	0.390697674418605	0.0654854142015653	1.64360333289734	4	98	1
SPCC548.02c	0	1	0	73	317	39	0	0	0.00315457413249211	0.991023082014732	0.120791776113059	17.3080587281839	0	0.524534151066297	75.1596522854014	0	73	1
SPCC548.03c	0	0	0	0	127	35	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	1
SPCC548.05c	5	200	8	100	2277	293	0.05	15.7077158499335	0.0878348704435661	27.5937037328652	0.00909558796727767	0.0628266222226748	0.56925	0.207106538014912	1.43056218801031	8	97	1
SPCC548.06c	3	3494	121	100	3343	300	0.03	9.42462950996011	1.04516900987137	328.344356444318	0.000221634463021836	0.00273780853564782	0.0287034917000572	0.00740924009881998	0.0915249393467068	52	51	1
SPCC548.07c	8	103	5	100	2491	300	0.08	25.1323453598936	0.0413488558811722	12.9899215780261	0.0350903353418414	0.164680385301263	1.9347572815534	0.87410025336527	4.10218839785446	4	104	1
SPCC794.01c	6	121	3	100	2235	300	0.06	18.8492590199202	0.0541387024608501	17.0079070947826	0.0197314632383848	0.116508345473847	1.10826446280992	0.4409982033779	2.60396152134048	5	101	1
SPCC794.04c	5	101	9	100	3692	300	0.05	15.7077158499335	0.0273564463705309	8.59414572504488	0.0178060808869474	0.125998019472127	1.82772277227723	0.657400506346099	4.65184687891094	2	103	1
SPNCRNA.1123	0	2	3	100	309	300	0	0	0.00647249190938511	2.0333612750723	0.0514242900386907	4.05388820080272	0	0.158901056219554	12.5265145404804	0	100	1
SPCC794.09c	21	279	257	75	350	300	0.28	87.9632087596277	0.797142857142857	250.425869836083	0.047010737485923	0.119301675860261	0.351254480286738	0.219383441600974	0.556741154014552	42	54	1
SPCC794.11c	21	900	17	100	1878	300	0.21	65.9724065697207	0.479233226837061	150.553187060066	0.0147444897587656	0.0365431116870147	0.4382	0.276901517669618	0.686279637482137	39	82	1
SPCC794.12c	58	1378	175	100	1705	300	0.58	182.209503859229	0.808211143695015	253.903019838221	0.0320641962971569	0.0551278134262347	0.717634252539913	0.546694546866526	0.939929218917302	70	88	1
SPCC553.10	113	2032	205	100	1661	300	1.13	354.994378208497	1.22335942203492	384.323643673268	0.0457933189342552	0.0674771333629581	0.923686023622047	0.760627027497979	1.12079518515873	117	96	1
SPNCRNA.1124	4	79	258	100	774	300	0.04	12.5661726799468	0.102067183462532	32.0648463086498	0.0157961490346984	0.143489036936464	0.391898734177215	0.122262193528565	1.11060514588823	9	95	1
SPNCRNA.1126	1	81	2	100	3108	300	0.01	3.1415431699867	0.0260617760617761	8.18741945845955	0.000637322030273289	0.0816224168354319	0.383703703703704	0.0198079687008938	2.53682471524522	2	99	1
SPNCRNA.1127	20	25	12	100	413	300	0.2	62.830863399734	0.0605326876513317	19.016605145198	0.427562872015865	1.49230071822762	3.304	1.76583466142552	6.16320196628008	6	114	1
SPCC553.06	93	678	84	100	1119	300	0.93	292.163514808763	0.605898123324397	190.345511103752	0.10975707280068	0.171248815454632	1.53491150442478	1.22818164463961	1.91627424493733	72	121	1
SPCC553.05c	0	3	224	0	295	300	NA	NA	0.0101694915254237	3.19478966439326	0.0327971598819604	2.22593021867193	NA	NA	NA	0	0	1
SPCC553.04	51	297	4	100	2026	300	0.51	160.218701669322	0.146594274432379	46.0532241602197	0.126104716997955	0.233248688182549	3.4789898989899	2.55488156637857	4.72561842257844	19	132	1.08991401655856e-06
SPCC553.03	16	295	118	100	2793	300	0.16	50.2646907197872	0.10562119584676	33.1813546418216	0.0316456047314952	0.0915362560174576	1.51484745762712	0.883861740150661	2.55660763056759	11	105	1
SPCC553.02	13	227	7	100	2818	300	0.13	40.8400612098271	0.0805535841022001	25.3062561954216	0.0313235406957056	0.102527111629691	1.61383259911894	0.882697376804984	2.8892140057247	8	105	1
SPCC736.03c	18	105	8	100	1567	300	0.18	56.5477770597606	0.0670070197830249	21.0505445340526	0.100544551087817	0.288822745319714	2.68628571428571	1.57553311554609	4.52585241915991	7	111	1
SPCC736.04c	31	880	31	100	2674	300	0.31	97.3878382695878	0.329094988780853	103.386611428134	0.0241899187260211	0.0510067686760568	0.941977272727273	0.646838426733805	1.36392099439776	32	99	1
SPNCRNA.1130	0	10	5	100	466	300	0	0	0.0214592274678112	6.74150894846932	0.00929728784483565	0.525639636497703	0	0.0433253613569341	2.4494807060793	2	98	1
SPCC736.07c	21	372	7	100	2313	300	0.21	65.9724065697207	0.16083009079118	50.5254673253374	0.0354063441848619	0.0890913614960094	1.30572580645161	0.818948740995855	2.0606831914027	16	105	1
SPCC736.09c	1	83	21	100	833	300	0.01	3.1415431699867	0.099639855942377	31.3022908894233	0.000622130592304054	0.0796215011770904	0.100361445783133	0.00518234783389277	0.663247104805163	9	92	1
SPCC736.10c	7	183	145	100	963	254	0.07	21.9908021899069	0.190031152647975	59.6991069685946	0.0165067599272288	0.0840003678322297	0.368360655737705	0.158960098099213	0.808923542224372	17	90	1
SPCC736.12c	8	678	10	100	2835	300	0.08	25.1323453598936	0.239153439153439	75.1310853351317	0.00546212865670149	0.0243760694583692	0.334513274336283	0.154851347417487	0.691061569144766	20	88	1
SPCC736.13	6	384	40	100	1237	300	0.06	18.8492590199202	0.310428455941795	97.5224395533463	0.00630866165991404	0.0361348838392982	0.19328125	0.0780381447331367	0.446988513092119	25	81	1
SPNCRNA.1132	0	291	3	100	3585	300	0	0	0.0811715481171548	25.5003922584695	0.00031257650792717	0.0165092710382989	0	0.0112058678091891	0.591857366723017	7	93	1
SPNCRNA.578	12	251	2	100	3124	300	0.12	37.6985180398404	0.0803457106274008	25.2409518459239	0.0255314784478607	0.0874159431980905	1.49354581673307	0.797603386711169	2.73087406550835	8	104	1
SPNCRNA.1133	0	100	9	100	1709	300	0	0	0.0585137507314219	18.3823473960603	0.000910928409356709	0.048329390295792	0	0.0155677665159062	0.825949280155085	5	95	1
SPCC594.02c	63	1323	40	100	2965	300	0.63	197.917219709162	0.446205733558179	140.17745746686	0.0366663010654014	0.0617225503489878	1.41190476190476	1.08715582658915	1.83007361784749	50	113	1
SPNCRNA.1134	3	246	568	100	883	300	0.03	9.42462950996011	0.278595696489241	87.5220407493464	0.00312648338973851	0.039198650931251	0.107682926829268	0.0276068483313911	0.346124087722946	22	81	1
SPCC594.04c	1	86	9	100	1179	300	0.01	3.1415431699867	0.0729431721798134	22.9154124358657	0.000600654467566792	0.0767975237156623	0.137093023255814	0.00708171617261248	0.905442804607659	6	95	1
SPCC594.05c	6	142	16	100	1561	300	0.06	18.8492590199202	0.0909673286354901	28.577778996676	0.0168659820907442	0.0989405099730006	0.659577464788732	0.263277980436517	1.54446136067854	8	98	1
SPCC594.06c	3	186	21	100	1213	300	0.03	9.42462950996011	0.153338829348722	48.1720552034235	0.0041252784319319	0.0519874758842294	0.195645161290323	0.0500396273793339	0.630608082475703	13	90	1
SPCC594.07c	124	451	37	100	1371	300	1.24	389.551353078351	0.328956965718454	103.343250887236	0.224240156659276	0.336914160072485	3.76949002217295	3.07433254779867	4.61909313459377	55	169	4.5163359626147e-16
SPCC1682.02c	13	478	13	100	3683	300	0.13	40.8400612098271	0.129785500950312	40.7726754073756	0.0150052535049325	0.0482510195159102	1.00165271966527	0.552643486586665	1.77708504877097	12	101	1
SPCC1682.03c	3	184	50	100	2435	300	0.03	9.42462950996011	0.075564681724846	23.7389709764909	0.00416968041209063	0.0525590549375331	0.397010869565217	0.101531718034407	1.27981298772893	7	96	1
SPCC1682.05c	10	426	16	100	2569	300	0.1	31.415431699867	0.165823277539899	52.0940984980278	0.0118352673042801	0.0451034855283099	0.603051643192488	0.304048017046957	1.15870854322228	15	95	1
SPNCRNA.1135	0	13	1	100	738	300	0	0	0.0176151761517615	5.5338836327679	0.00711390234765344	0.395564521747562	0	0.0525005993256824	2.91926617049701	1	99	1
SPCC1682.08c	18	118	12	100	2093	300	0.18	56.5477770597606	0.0563784042044912	17.7115190663369	0.0898590546141867	0.2558396786046	3.19271186440678	1.88075001307493	5.35472447319429	6	112	0.701302529189659
SPCC1682.09c	6	776	50	100	1672	300	0.06	18.8492590199202	0.464114832535885	145.803678224263	0.00313252046471116	0.0178149538203972	0.129278350515464	0.0523757421699707	0.297866027877041	33	73	1
SPCC1682.11c	31	445	8	100	2043	300	0.31	97.3878382695878	0.21781693587861	68.4281307216878	0.0475351857967348	0.101517544454456	1.42321348314607	0.971143845827293	2.07400343320453	23	108	1
SPCC1682.12c	3	221	16	100	2129	300	0.03	9.42462950996011	0.103804603100047	32.6106641882133	0.00347727629466796	0.0436753917885814	0.289004524886878	0.0740312123134809	0.929849091178898	9	94	1
SPCC306.02c	44	1156	37	100	1067	300	0.44	138.227899479415	1.0834114339269	340.358379053854	0.0278212616450299	0.0518971492713797	0.406124567474048	0.296852861752469	0.553742582725622	74	70	1
SPCC306.03c	20	350	9	100	2537	300	0.2	62.830863399734	0.137958218368151	43.3401698658	0.0353976994217932	0.0912381405177603	1.44971428571429	0.898039634330893	2.31471162493558	14	106	1
SPCC306.04c	24	529	23	100	3463	300	0.24	75.3970360796808	0.152757724516315	47.9894986116941	0.0294449489249115	0.0693186037071988	1.57111531190926	1.01967858126968	2.40050324638029	16	108	1
SPCC306.05c	57	492	39	100	1310	300	0.57	179.067960689242	0.375572519083969	117.987728216294	0.0871876816736108	0.153608854102861	1.51768292682927	1.1421586299243	2.01227598874749	42	115	1
SPCC306.06c	9	334	19	100	1336	300	0.09	28.2738885298803	0.25	78.5385792496675	0.013025876181597	0.0537106641391841	0.36	0.174025705786137	0.717574472899499	21	88	1
SPCC306.07c	3	87	51	100	1177	300	0.03	9.42462950996011	0.0739167374681393	23.2212621740733	0.0087236820042207	0.112590447973692	0.405862068965517	0.102677737189678	1.32518957265036	7	96	1
SPCC306.08c	52	467	56	100	1575	300	0.52	163.360244839309	0.296507936507936	93.1492482783359	0.082694814926562	0.149555496093828	1.75374732334047	1.30244333509335	2.35549906347779	34	118	1
SPCC306.09c	71	1637	37	100	2359	300	0.71	223.049565069056	0.693938109368376	218.003652787971	0.0339402862250952	0.0553339946682991	1.02314599877825	0.800651352049996	1.30532893422517	70	101	1
SPCC4G3.19	2	382	5	100	3193	300	0.02	6.2830863399734	0.119636705292828	37.5843874392396	0.000903455155348415	0.0212175709005563	0.16717277486911	0.0288473231102749	0.677477038854763	10	92	1
SPCC4G3.18	19	601	12	100	2515	300	0.19	59.6893202297473	0.2389662027833	75.0722642211534	0.0194430972895948	0.0507881602726313	0.795091514143095	0.48899389683331	1.27732223085668	22	97	1
SPCC4G3.17	4	310	66	100	913	300	0.04	12.5661726799468	0.339539978094195	106.667949911925	0.00410533570479337	0.035759794407553	0.117806451612903	0.0374817149847635	0.326486922940959	26	78	1
SPCC4G3.16	0	78	36	100	1406	300	0	0	0.0554765291607397	17.428191127949	0.0011685921826045	0.0621201799630321	0	0.0164304060874192	0.873409730280232	5	95	1
SPCC4G3.14	9	543	19	100	2052	300	0.09	28.2738885298803	0.264619883040936	83.1314786209931	0.00804156531111998	0.0329101849548079	0.340110497237569	0.165012920184182	0.675316995272658	22	87	1
